today,okay
uh,wish
uh,could
uh,change
outgoing,thing
outgoing,wish
outgoing,could
outgoing,change
thing,mm,
thing,probably
thing,successful
thing,uh
thing,business
thing,little
thing,uh,
thing,uh
thing,outgoing
wish,mm,
wish,probably
wish,successful
wish,uh
wish,business
wish,little
wish,uh,
wish,uh
wish,outgoing
could,mm,
could,probably
could,successful
could,uh
could,business
could,little
could,uh,
could,uh
could,outgoing
change,mm,
change,probably
change,successful
change,uh
change,business
change,little
change,uh,
change,uh
change,outgoing
mm,,tell
mm,,time
mm,,someone
mm,,made
mm,,feel
mm,,really
mm,,badly
probably,tell
probably,time
probably,someone
probably,made
probably,feel
probably,really
probably,badly
successful,tell
successful,time
successful,someone
successful,made
successful,feel
successful,really
successful,badly
uh,tell
uh,time
uh,someone
uh,made
uh,feel
uh,really
uh,badly
business,tell
business,time
business,someone
business,made
business,feel
business,really
business,badly
little,tell
little,time
little,someone
little,made
little,feel
little,really
little,badly
uh,,tell
uh,,time
uh,,someone
uh,,made
uh,,feel
uh,,really
uh,,badly
uh,tell
uh,time
uh,someone
uh,made
uh,feel
uh,really
uh,badly
outgoing,tell
outgoing,time
outgoing,someone
outgoing,made
outgoing,feel
outgoing,really
outgoing,badly
tell,mm,
tell,probably
tell,bos
tell,uh
tell,he's
tell,pretty
tell,uh
tell,condescending,
tell,um,
tell,really
tell,like
tell,belittle
tell,people,
tell,uh,
tell,*laughter*
tell,put
tell,uh
tell,put
tell,king,
tell,say
tell,lot
tell,comment
tell,make
tell,build
tell,uh
tell,belittle
tell,whoever
tell,whoever
tell,else
tell,room
time,mm,
time,probably
time,bos
time,uh
time,he's
time,pretty
time,uh
time,condescending,
time,um,
time,really
time,like
time,belittle
time,people,
time,uh,
time,*laughter*
time,put
time,uh
time,put
time,king,
time,say
time,lot
time,comment
time,make
time,build
time,uh
time,belittle
time,whoever
time,whoever
time,else
time,room
someone,mm,
someone,probably
someone,bos
someone,uh
someone,he's
someone,pretty
someone,uh
someone,condescending,
someone,um,
someone,really
someone,like
someone,belittle
someone,people,
someone,uh,
someone,*laughter*
someone,put
someone,uh
someone,put
someone,king,
someone,say
someone,lot
someone,comment
someone,make
someone,build
someone,uh
someone,belittle
someone,whoever
someone,whoever
someone,else
someone,room
made,mm,
made,probably
made,bos
made,uh
made,he's
made,pretty
made,uh
made,condescending,
made,um,
made,really
made,like
made,belittle
made,people,
made,uh,
made,*laughter*
made,put
made,uh
made,put
made,king,
made,say
made,lot
made,comment
made,make
made,build
made,uh
made,belittle
made,whoever
made,whoever
made,else
made,room
feel,mm,
feel,probably
feel,bos
feel,uh
feel,he's
feel,pretty
feel,uh
feel,condescending,
feel,um,
feel,really
feel,like
feel,belittle
feel,people,
feel,uh,
feel,*laughter*
feel,put
feel,uh
feel,put
feel,king,
feel,say
feel,lot
feel,comment
feel,make
feel,build
feel,uh
feel,belittle
feel,whoever
feel,whoever
feel,else
feel,room
really,mm,
really,probably
really,bos
really,uh
really,he's
really,pretty
really,uh
really,condescending,
really,um,
really,really
really,like
really,belittle
really,people,
really,uh,
really,*laughter*
really,put
really,uh
really,put
really,king,
really,say
really,lot
really,comment
really,make
really,build
really,uh
really,belittle
really,whoever
really,whoever
really,else
really,room
badly,mm,
badly,probably
badly,bos
badly,uh
badly,he's
badly,pretty
badly,uh
badly,condescending,
badly,um,
badly,really
badly,like
badly,belittle
badly,people,
badly,uh,
badly,*laughter*
badly,put
badly,uh
badly,put
badly,king,
badly,say
badly,lot
badly,comment
badly,make
badly,build
badly,uh
badly,belittle
badly,whoever
badly,whoever
badly,else
badly,room
mm,,give
mm,,example
probably,give
probably,example
bos,give
bos,example
uh,give
uh,example
he's,give
he's,example
pretty,give
pretty,example
uh,give
uh,example
condescending,,give
condescending,,example
um,,give
um,,example
really,give
really,example
like,give
like,example
belittle,give
belittle,example
people,,give
people,,example
uh,,give
uh,,example
*laughter*,give
*laughter*,example
put,give
put,example
uh,give
uh,example
put,give
put,example
king,,give
king,,example
say,give
say,example
lot,give
lot,example
comment,give
comment,example
make,give
make,example
build,give
build,example
uh,give
uh,example
belittle,give
belittle,example
whoever,give
whoever,example
whoever,give
whoever,example
else,give
else,example
room,give
room,example
give,uh
give,it's,
give,well,
give,usually
give,go
give,in,
give,uh
give,like
give,brag
give,much
give,money
give,he's
give,made
give,business,
give,uh,
give,say
give,thing
give,like
give,uh,
give,see
give,see
give,much
give,better
give,are,
give,uh
give,you've,
give,look
give,much
give,money
give,i've
give,made
give,year
give,worst
give,piece
give,shit
give,agent
give,is,
give,thing
give,like
example,uh
example,it's,
example,well,
example,usually
example,go
example,in,
example,uh
example,like
example,brag
example,much
example,money
example,he's
example,made
example,business,
example,uh,
example,say
example,thing
example,like
example,uh,
example,see
example,see
example,much
example,better
example,are,
example,uh
example,you've,
example,look
example,much
example,money
example,i've
example,made
example,year
example,worst
example,piece
example,shit
example,agent
example,is,
example,thing
example,like
uh,suck
it's,,suck
well,,suck
usually,suck
go,suck
in,,suck
uh,suck
like,suck
brag,suck
much,suck
money,suck
he's,suck
made,suck
business,,suck
uh,,suck
say,suck
thing,suck
like,suck
uh,,suck
see,suck
see,suck
much,suck
better,suck
are,,suck
uh,suck
you've,,suck
look,suck
much,suck
money,suck
i've,suck
made,suck
year,suck
worst,suck
piece,suck
shit,suck
agent,suck
is,,suck
thing,suck
like,suck
suck,mhm
mhm,would
mhm,say
mhm,best
mhm,quality
would,um,
would,probably
would,uh
would,integrity
would,good
would,heart,
would,hardworking,
would,honest
say,um,
say,probably
say,uh
say,integrity
say,good
say,heart,
say,hardworking,
say,honest
best,um,
best,probably
best,uh
best,integrity
best,good
best,heart,
best,hardworking,
best,honest
quality,um,
quality,probably
quality,uh
quality,integrity
quality,good
quality,heart,
quality,hardworking,
quality,honest
um,,tell
um,,something
um,,recently
um,,really
um,,enjoyed
probably,tell
probably,something
probably,recently
probably,really
probably,enjoyed
uh,tell
uh,something
uh,recently
uh,really
uh,enjoyed
integrity,tell
integrity,something
integrity,recently
integrity,really
integrity,enjoyed
good,tell
good,something
good,recently
good,really
good,enjoyed
heart,,tell
heart,,something
heart,,recently
heart,,really
heart,,enjoyed
hardworking,,tell
hardworking,,something
hardworking,,recently
hardworking,,really
hardworking,,enjoyed
honest,tell
honest,something
honest,recently
honest,really
honest,enjoyed
tell,um,
tell,probably,
tell,went
tell,guess
tell,uh
tell,time
tell,i've
tell,gone
tell,dancing,
tell,uh
tell,went
tell,casino,
tell,uh
tell,little
tell,town
tell,called
tell,temecula,
tell,met
tell,lot
tell,new
tell,friend
tell,uh,
tell,uh
tell,dancing
tell,meeting
tell,friends,
tell,new
tell,friend
something,um,
something,probably,
something,went
something,guess
something,uh
something,time
something,i've
something,gone
something,dancing,
something,uh
something,went
something,casino,
something,uh
something,little
something,town
something,called
something,temecula,
something,met
something,lot
something,new
something,friend
something,uh,
something,uh
something,dancing
something,meeting
something,friends,
something,new
something,friend
recently,um,
recently,probably,
recently,went
recently,guess
recently,uh
recently,time
recently,i've
recently,gone
recently,dancing,
recently,uh
recently,went
recently,casino,
recently,uh
recently,little
recently,town
recently,called
recently,temecula,
recently,met
recently,lot
recently,new
recently,friend
recently,uh,
recently,uh
recently,dancing
recently,meeting
recently,friends,
recently,new
recently,friend
really,um,
really,probably,
really,went
really,guess
really,uh
really,time
really,i've
really,gone
really,dancing,
really,uh
really,went
really,casino,
really,uh
really,little
really,town
really,called
really,temecula,
really,met
really,lot
really,new
really,friend
really,uh,
really,uh
really,dancing
really,meeting
really,friends,
really,new
really,friend
enjoyed,um,
enjoyed,probably,
enjoyed,went
enjoyed,guess
enjoyed,uh
enjoyed,time
enjoyed,i've
enjoyed,gone
enjoyed,dancing,
enjoyed,uh
enjoyed,went
enjoyed,casino,
enjoyed,uh
enjoyed,little
enjoyed,town
enjoyed,called
enjoyed,temecula,
enjoyed,met
enjoyed,lot
enjoyed,new
enjoyed,friend
enjoyed,uh,
enjoyed,uh
enjoyed,dancing
enjoyed,meeting
enjoyed,friends,
enjoyed,new
enjoyed,friend
um,,proud
um,,life
probably,,proud
probably,,life
went,proud
went,life
guess,proud
guess,life
uh,proud
uh,life
time,proud
time,life
i've,proud
i've,life
gone,proud
gone,life
dancing,,proud
dancing,,life
uh,proud
uh,life
went,proud
went,life
casino,,proud
casino,,life
uh,proud
uh,life
little,proud
little,life
town,proud
town,life
called,proud
called,life
temecula,,proud
temecula,,life
met,proud
met,life
lot,proud
lot,life
new,proud
new,life
friend,proud
friend,life
uh,,proud
uh,,life
uh,proud
uh,life
dancing,proud
dancing,life
meeting,proud
meeting,life
friends,,proud
friends,,life
new,proud
new,life
friend,proud
friend,life
proud,um,
proud,probably,
proud,uh,
proud,education
proud,guess
proud,education
proud,uh
proud,able
proud,uh
proud,move,
proud,move
proud,wanted
proud,go
life,um,
life,probably,
life,uh,
life,education
life,guess
life,education
life,uh
life,able
life,uh
life,move,
life,move
life,wanted
life,go
um,,um,
um,,probably,
um,,uh,
um,,education
um,,guess
um,,education
um,,uh
um,,able
um,,uh
um,,move,
um,,move
um,,wanted
um,,go
probably,,um,
probably,,probably,
probably,,uh,
probably,,education
probably,,guess
probably,,education
probably,,uh
probably,,able
probably,,uh
probably,,move,
probably,,move
probably,,wanted
probably,,go
uh,,um,
uh,,probably,
uh,,uh,
uh,,education
uh,,guess
uh,,education
uh,,uh
uh,,able
uh,,uh
uh,,move,
uh,,move
uh,,wanted
uh,,go
education,um,
education,probably,
education,uh,
education,education
education,guess
education,education
education,uh
education,able
education,uh
education,move,
education,move
education,wanted
education,go
guess,um,
guess,probably,
guess,uh,
guess,education
guess,guess
guess,education
guess,uh
guess,able
guess,uh
guess,move,
guess,move
guess,wanted
guess,go
education,um,
education,probably,
education,uh,
education,education
education,guess
education,education
education,uh
education,able
education,uh
education,move,
education,move
education,wanted
education,go
uh,um,
uh,probably,
uh,uh,
uh,education
uh,guess
uh,education
uh,uh
uh,able
uh,uh
uh,move,
uh,move
uh,wanted
uh,go
able,um,
able,probably,
able,uh,
able,education
able,guess
able,education
able,uh
able,able
able,uh
able,move,
able,move
able,wanted
able,go
uh,um,
uh,probably,
uh,uh,
uh,education
uh,guess
uh,education
uh,uh
uh,able
uh,uh
uh,move,
uh,move
uh,wanted
uh,go
move,,um,
move,,probably,
move,,uh,
move,,education
move,,guess
move,,education
move,,uh
move,,able
move,,uh
move,,move,
move,,move
move,,wanted
move,,go
move,um,
move,probably,
move,uh,
move,education
move,guess
move,education
move,uh
move,able
move,uh
move,move,
move,move
move,wanted
move,go
wanted,um,
wanted,probably,
wanted,uh,
wanted,education
wanted,guess
wanted,education
wanted,uh
wanted,able
wanted,uh
wanted,move,
wanted,move
wanted,wanted
wanted,go
go,um,
go,probably,
go,uh,
go,education
go,guess
go,education
go,uh
go,able
go,uh
go,move,
go,move
go,wanted
go,go
um,,thank
probably,,thank
uh,,thank
education,thank
guess,thank
education,thank
uh,thank
able,thank
uh,thank
move,,thank
move,thank
wanted,thank
go,thank
thank,thank
