today,okay
um,,lately
like,feeling
like,lately
thought,feeling
thought,lately
filter,feeling
filter,lately
wearing,feeling
wearing,lately
pair,feeling
pair,lately
put,feeling
put,lately
depression,feeling
depression,lately
pair,feeling
pair,lately
sunglass,feeling
sunglass,lately
really,,feeling
really,,lately
see,feeling
see,lately
everything,feeling
everything,lately
kinda,feeling
kinda,lately
sort,feeling
sort,lately
of,,feeling
of,,lately
try,feeling
try,lately
take,feeling
take,lately
glass,feeling
glass,lately
little,feeling
little,lately
bit,feeling
bit,lately
double,feeling
double,lately
check,feeling
check,lately
really,feeling
really,lately
perceiving,feeling
perceiving,lately
thing,feeling
thing,lately
accurately,,feeling
accurately,,lately
seeing,feeling
seeing,lately
depressed,feeling
depressed,lately
viewpoint,,feeling
viewpoint,,lately
try,feeling
try,lately
look,feeling
look,lately
clue,feeling
clue,lately
feeling,think
feeling,i'm
feeling,um,
feeling,slipping
feeling,back
feeling,little
feeling,bit
feeling,uh
feeling,uh
feeling,well
feeling,unemployed
feeling,periods,
feeling,i've
feeling,noticed
feeling,path
feeling,past
feeling,um
feeling,right
feeling,work
feeling,slow
feeling,easy
feeling,slip
feeling,back
feeling,sleeping
feeling,late
feeling,putting
feeling,thing
feeling,schedule's
feeling,wide
feeling,open
feeling,for,
feeling,personally
feeling,depressed
feeling,person
feeling,think
feeling,structure
feeling,really
feeling,important,
feeling,um
lately,think
lately,i'm
lately,um,
lately,slipping
lately,back
lately,little
lately,bit
lately,uh
lately,uh
lately,well
lately,unemployed
lately,periods,
lately,i've
lately,noticed
lately,path
lately,past
lately,um
lately,right
lately,work
lately,slow
lately,easy
lately,slip
lately,back
lately,sleeping
lately,late
lately,putting
lately,thing
lately,schedule's
lately,wide
lately,open
lately,for,
lately,personally
lately,depressed
lately,person
lately,think
lately,structure
lately,really
lately,important,
lately,um
think,yeah
i'm,yeah
um,,yeah
slipping,yeah
back,yeah
little,yeah
bit,yeah
uh,yeah
uh,yeah
well,yeah
unemployed,yeah
periods,,yeah
i've,yeah
noticed,yeah
path,yeah
past,yeah
um,yeah
right,yeah
work,yeah
slow,yeah
easy,yeah
slip,yeah
back,yeah
sleeping,yeah
late,yeah
putting,yeah
thing,yeah
schedule's,yeah
wide,yeah
open,yeah
for,,yeah
personally,yeah
depressed,yeah
person,yeah
think,yeah
structure,yeah
really,yeah
important,,yeah
um,yeah
yeah,get
yeah,bed
yeah,get
yeah,somewhere
yeah,time
yeah,and,
yeah,deal
yeah,interact
yeah,people
yeah,beneficial
yeah,thing
yeah,someone
yeah,who's
yeah,tends
yeah,depressed
get,noticed
get,change
get,behavior
get,thought
get,lately
bed,noticed
bed,change
bed,behavior
bed,thought
bed,lately
get,noticed
get,change
get,behavior
get,thought
get,lately
somewhere,noticed
somewhere,change
somewhere,behavior
somewhere,thought
somewhere,lately
time,noticed
time,change
time,behavior
time,thought
time,lately
and,,noticed
and,,change
and,,behavior
and,,thought
and,,lately
deal,noticed
deal,change
deal,behavior
deal,thought
deal,lately
interact,noticed
interact,change
interact,behavior
interact,thought
interact,lately
people,noticed
people,change
people,behavior
people,thought
people,lately
beneficial,noticed
beneficial,change
beneficial,behavior
beneficial,thought
beneficial,lately
thing,noticed
thing,change
thing,behavior
thing,thought
thing,lately
someone,noticed
someone,change
someone,behavior
someone,thought
someone,lately
who's,noticed
who's,change
who's,behavior
who's,thought
who's,lately
tends,noticed
tends,change
tends,behavior
tends,thought
tends,lately
depressed,noticed
depressed,change
depressed,behavior
depressed,thought
depressed,lately
noticed,uh,
noticed,well
noticed,know
noticed,change
noticed,little
noticed,bit
noticed,tend
noticed,focused
noticed,thing
noticed,are,
noticed,probably
noticed,um
noticed,uplifting
noticed,let's
noticed,say
noticed,uh
noticed,negative
noticed,like
noticed,i,
noticed,sort
noticed,thinking
noticed,um,
noticed,um,
noticed,soldier
noticed,past
noticed,uh
noticed,know
noticed,like
noticed,roman
noticed,era
noticed,era
noticed,greek
noticed,ancient
noticed,greek
noticed,would've
noticed,like
noticed,frontline
noticed,battle
noticed,with,
noticed,mm,
noticed,know
noticed,crude
noticed,kind
noticed,crude
noticed,opinion
noticed,crude
noticed,weapon
noticed,medical
noticed,help
noticed,and,
noticed,know
noticed,seem
noticed,mind
noticed,seems
noticed,go
noticed,lot
noticed,i'm
noticed,thinking
noticed,i've
noticed,looking
noticed,looking
noticed,reading
noticed,book
noticed,um
noticed,video
noticed,clip
noticed,youtube
change,uh,
change,well
change,know
change,change
change,little
change,bit
change,tend
change,focused
change,thing
change,are,
change,probably
change,um
change,uplifting
change,let's
change,say
change,uh
change,negative
change,like
change,i,
change,sort
change,thinking
change,um,
change,um,
change,soldier
change,past
change,uh
change,know
change,like
change,roman
change,era
change,era
change,greek
change,ancient
change,greek
change,would've
change,like
change,frontline
change,battle
change,with,
change,mm,
change,know
change,crude
change,kind
change,crude
change,opinion
change,crude
change,weapon
change,medical
change,help
change,and,
change,know
change,seem
change,mind
change,seems
change,go
change,lot
change,i'm
change,thinking
change,i've
change,looking
change,looking
change,reading
change,book
change,um
change,video
change,clip
change,youtube
behavior,uh,
behavior,well
behavior,know
behavior,change
behavior,little
behavior,bit
behavior,tend
behavior,focused
behavior,thing
behavior,are,
behavior,probably
behavior,um
behavior,uplifting
behavior,let's
behavior,say
behavior,uh
behavior,negative
behavior,like
behavior,i,
behavior,sort
behavior,thinking
behavior,um,
behavior,um,
behavior,soldier
behavior,past
behavior,uh
behavior,know
behavior,like
behavior,roman
behavior,era
behavior,era
behavior,greek
behavior,ancient
behavior,greek
behavior,would've
behavior,like
behavior,frontline
behavior,battle
behavior,with,
behavior,mm,
behavior,know
behavior,crude
behavior,kind
behavior,crude
behavior,opinion
behavior,crude
behavior,weapon
behavior,medical
behavior,help
behavior,and,
behavior,know
behavior,seem
behavior,mind
behavior,seems
behavior,go
behavior,lot
behavior,i'm
behavior,thinking
behavior,i've
behavior,looking
behavior,looking
behavior,reading
behavior,book
behavior,um
behavior,video
behavior,clip
behavior,youtube
thought,uh,
thought,well
thought,know
thought,change
thought,little
thought,bit
thought,tend
thought,focused
thought,thing
thought,are,
thought,probably
thought,um
thought,uplifting
thought,let's
thought,say
thought,uh
thought,negative
thought,like
thought,i,
thought,sort
thought,thinking
thought,um,
thought,um,
thought,soldier
thought,past
thought,uh
thought,know
thought,like
thought,roman
thought,era
thought,era
thought,greek
thought,ancient
thought,greek
thought,would've
thought,like
thought,frontline
thought,battle
thought,with,
thought,mm,
thought,know
thought,crude
thought,kind
thought,crude
thought,opinion
thought,crude
thought,weapon
thought,medical
thought,help
thought,and,
thought,know
thought,seem
thought,mind
thought,seems
thought,go
thought,lot
thought,i'm
thought,thinking
thought,i've
thought,looking
thought,looking
thought,reading
thought,book
thought,um
thought,video
thought,clip
thought,youtube
lately,uh,
lately,well
lately,know
lately,change
lately,little
lately,bit
lately,tend
lately,focused
lately,thing
lately,are,
lately,probably
lately,um
lately,uplifting
lately,let's
lately,say
lately,uh
lately,negative
lately,like
lately,i,
lately,sort
lately,thinking
lately,um,
lately,um,
lately,soldier
lately,past
lately,uh
lately,know
lately,like
lately,roman
lately,era
lately,era
lately,greek
lately,ancient
lately,greek
lately,would've
lately,like
lately,frontline
lately,battle
lately,with,
lately,mm,
lately,know
lately,crude
lately,kind
lately,crude
lately,opinion
lately,crude
lately,weapon
lately,medical
lately,help
lately,and,
lately,know
lately,seem
lately,mind
lately,seems
lately,go
lately,lot
lately,i'm
lately,thinking
lately,i've
lately,looking
lately,looking
lately,reading
lately,book
lately,um
lately,video
lately,clip
lately,youtube
uh,,yeah
well,yeah
know,yeah
change,yeah
little,yeah
bit,yeah
tend,yeah
focused,yeah
thing,yeah
are,,yeah
probably,yeah
um,yeah
uplifting,yeah
let's,yeah
say,yeah
uh,yeah
negative,yeah
like,yeah
i,,yeah
sort,yeah
thinking,yeah
um,,yeah
um,,yeah
soldier,yeah
past,yeah
uh,yeah
know,yeah
like,yeah
roman,yeah
era,yeah
era,yeah
greek,yeah
ancient,yeah
greek,yeah
would've,yeah
like,yeah
frontline,yeah
battle,yeah
with,,yeah
mm,,yeah
know,yeah
crude,yeah
kind,yeah
crude,yeah
opinion,yeah
crude,yeah
weapon,yeah
medical,yeah
help,yeah
and,,yeah
know,yeah
seem,yeah
mind,yeah
seems,yeah
go,yeah
lot,yeah
i'm,yeah
thinking,yeah
i've,yeah
looking,yeah
looking,yeah
reading,yeah
book,yeah
um,yeah
video,yeah
clip,yeah
youtube,yeah
yeah,eh
yeah,thing
yeah,like
yeah,um,
yeah,thing
yeah,uh
yeah,kinda
yeah,like
yeah,terrible
yeah,doom
yeah,type
yeah,theme
yeah,like
yeah,watching
yeah,animal
yeah,show
yeah,like
yeah,crocodile
yeah,attack
yeah,thing
yeah,like
yeah,that,
yeah,probably
yeah,dwell
yeah,much
eh,anything
eh,regret
thing,anything
thing,regret
like,anything
like,regret
um,,anything
um,,regret
thing,anything
thing,regret
uh,anything
uh,regret
kinda,anything
kinda,regret
like,anything
like,regret
terrible,anything
terrible,regret
doom,anything
doom,regret
type,anything
type,regret
theme,anything
theme,regret
like,anything
like,regret
watching,anything
watching,regret
animal,anything
animal,regret
show,anything
show,regret
like,anything
like,regret
crocodile,anything
crocodile,regret
attack,anything
attack,regret
thing,anything
thing,regret
like,anything
like,regret
that,,anything
that,,regret
probably,anything
probably,regret
dwell,anything
dwell,regret
much,anything
much,regret
anything,oh
anything,mean
anything,life
anything,general
anything,yeah
anything,well,
anything,think
anything,regret
anything,finishing
anything,college
anything,think
anything,think
anything,was,
anything,uh
anything,going
anything,depression
anything,right
anything,coping
anything,senior
anything,year
anything,well,
anything,um
anything,really,
anything,get
anything,college
anything,degree
anything,although
anything,seven
anything,year
anything,uh
anything,that's
anything,that's
anything,big
anything,regret
regret,oh
regret,mean
regret,life
regret,general
regret,yeah
regret,well,
regret,think
regret,regret
regret,finishing
regret,college
regret,think
regret,think
regret,was,
regret,uh
regret,going
regret,depression
regret,right
regret,coping
regret,senior
regret,year
regret,well,
regret,um
regret,really,
regret,get
regret,college
regret,degree
regret,although
regret,seven
regret,year
regret,uh
regret,that's
regret,that's
regret,big
regret,regret
oh,advice
oh,would
oh,give
oh,ten
oh,twenty
oh,year
oh,ago
mean,advice
mean,would
mean,give
mean,ten
mean,twenty
mean,year
mean,ago
life,advice
life,would
life,give
life,ten
life,twenty
life,year
life,ago
general,advice
general,would
general,give
general,ten
general,twenty
general,year
general,ago
yeah,advice
yeah,would
yeah,give
yeah,ten
yeah,twenty
yeah,year
yeah,ago
well,,advice
well,,would
well,,give
well,,ten
well,,twenty
well,,year
well,,ago
think,advice
think,would
think,give
think,ten
think,twenty
think,year
think,ago
regret,advice
regret,would
regret,give
regret,ten
regret,twenty
regret,year
regret,ago
finishing,advice
finishing,would
finishing,give
finishing,ten
finishing,twenty
finishing,year
finishing,ago
college,advice
college,would
college,give
college,ten
college,twenty
college,year
college,ago
think,advice
think,would
think,give
think,ten
think,twenty
think,year
think,ago
think,advice
think,would
think,give
think,ten
think,twenty
think,year
think,ago
was,,advice
was,,would
was,,give
was,,ten
was,,twenty
was,,year
was,,ago
uh,advice
uh,would
uh,give
uh,ten
uh,twenty
uh,year
uh,ago
going,advice
going,would
going,give
going,ten
going,twenty
going,year
going,ago
depression,advice
depression,would
depression,give
depression,ten
depression,twenty
depression,year
depression,ago
right,advice
right,would
right,give
right,ten
right,twenty
right,year
right,ago
coping,advice
coping,would
coping,give
coping,ten
coping,twenty
coping,year
coping,ago
senior,advice
senior,would
senior,give
senior,ten
senior,twenty
senior,year
senior,ago
year,advice
year,would
year,give
year,ten
year,twenty
year,year
year,ago
well,,advice
well,,would
well,,give
well,,ten
well,,twenty
well,,year
well,,ago
um,advice
um,would
um,give
um,ten
um,twenty
um,year
um,ago
really,,advice
really,,would
really,,give
really,,ten
really,,twenty
really,,year
really,,ago
get,advice
get,would
get,give
get,ten
get,twenty
get,year
get,ago
college,advice
college,would
college,give
college,ten
college,twenty
college,year
college,ago
degree,advice
degree,would
degree,give
degree,ten
degree,twenty
degree,year
degree,ago
although,advice
although,would
although,give
although,ten
although,twenty
although,year
although,ago
seven,advice
seven,would
seven,give
seven,ten
seven,twenty
seven,year
seven,ago
year,advice
year,would
year,give
year,ten
year,twenty
year,year
year,ago
uh,advice
uh,would
uh,give
uh,ten
uh,twenty
uh,year
uh,ago
that's,advice
that's,would
that's,give
that's,ten
that's,twenty
that's,year
that's,ago
that's,advice
that's,would
that's,give
that's,ten
that's,twenty
that's,year
that's,ago
big,advice
big,would
big,give
big,ten
big,twenty
big,year
big,ago
regret,advice
regret,would
regret,give
regret,ten
regret,twenty
regret,year
regret,ago
advice,um,
advice,think
advice,would've
advice,um,
advice,certain
advice,point
advice,probably
advice,sought
advice,um
advice,sought
advice,therapy
advice,also
advice,probably
advice,some,
advice,uh
advice,outside
advice,help
advice,um
advice,getting
advice,final
advice,logistics,
advice,art
advice,major
advice,car
advice,so,
advice,lot
advice,art
advice,project
advice,thing
advice,difficult
advice,move
advice,back
advice,forth
advice,and,
advice,also
advice,uh
advice,meet
advice,away
advice,location
advice,think
advice,probably
advice,would've
advice,worth
advice,to,
advice,whatever
advice,took
advice,get
advice,car
advice,*laughter*
advice,time
would,um,
would,think
would,would've
would,um,
would,certain
would,point
would,probably
would,sought
would,um
would,sought
would,therapy
would,also
would,probably
would,some,
would,uh
would,outside
would,help
would,um
would,getting
would,final
would,logistics,
would,art
would,major
would,car
would,so,
would,lot
would,art
would,project
would,thing
would,difficult
would,move
would,back
would,forth
would,and,
would,also
would,uh
would,meet
would,away
would,location
would,think
would,probably
would,would've
would,worth
would,to,
would,whatever
would,took
would,get
would,car
would,*laughter*
would,time
give,um,
give,think
give,would've
give,um,
give,certain
give,point
give,probably
give,sought
give,um
give,sought
give,therapy
give,also
give,probably
give,some,
give,uh
give,outside
give,help
give,um
give,getting
give,final
give,logistics,
give,art
give,major
give,car
give,so,
give,lot
give,art
give,project
give,thing
give,difficult
give,move
give,back
give,forth
give,and,
give,also
give,uh
give,meet
give,away
give,location
give,think
give,probably
give,would've
give,worth
give,to,
give,whatever
give,took
give,get
give,car
give,*laughter*
give,time
ten,um,
ten,think
ten,would've
ten,um,
ten,certain
ten,point
ten,probably
ten,sought
ten,um
ten,sought
ten,therapy
ten,also
ten,probably
ten,some,
ten,uh
ten,outside
ten,help
ten,um
ten,getting
ten,final
ten,logistics,
ten,art
ten,major
ten,car
ten,so,
ten,lot
ten,art
ten,project
ten,thing
ten,difficult
ten,move
ten,back
ten,forth
ten,and,
ten,also
ten,uh
ten,meet
ten,away
ten,location
ten,think
ten,probably
ten,would've
ten,worth
ten,to,
ten,whatever
ten,took
ten,get
ten,car
ten,*laughter*
ten,time
twenty,um,
twenty,think
twenty,would've
twenty,um,
twenty,certain
twenty,point
twenty,probably
twenty,sought
twenty,um
twenty,sought
twenty,therapy
twenty,also
twenty,probably
twenty,some,
twenty,uh
twenty,outside
twenty,help
twenty,um
twenty,getting
twenty,final
twenty,logistics,
twenty,art
twenty,major
twenty,car
twenty,so,
twenty,lot
twenty,art
twenty,project
twenty,thing
twenty,difficult
twenty,move
twenty,back
twenty,forth
twenty,and,
twenty,also
twenty,uh
twenty,meet
twenty,away
twenty,location
twenty,think
twenty,probably
twenty,would've
twenty,worth
twenty,to,
twenty,whatever
twenty,took
twenty,get
twenty,car
twenty,*laughter*
twenty,time
year,um,
year,think
year,would've
year,um,
year,certain
year,point
year,probably
year,sought
year,um
year,sought
year,therapy
year,also
year,probably
year,some,
year,uh
year,outside
year,help
year,um
year,getting
year,final
year,logistics,
year,art
year,major
year,car
year,so,
year,lot
year,art
year,project
year,thing
year,difficult
year,move
year,back
year,forth
year,and,
year,also
year,uh
year,meet
year,away
year,location
year,think
year,probably
year,would've
year,worth
year,to,
year,whatever
year,took
year,get
year,car
year,*laughter*
year,time
ago,um,
ago,think
ago,would've
ago,um,
ago,certain
ago,point
ago,probably
ago,sought
ago,um
ago,sought
ago,therapy
ago,also
ago,probably
ago,some,
ago,uh
ago,outside
ago,help
ago,um
ago,getting
ago,final
ago,logistics,
ago,art
ago,major
ago,car
ago,so,
ago,lot
ago,art
ago,project
ago,thing
ago,difficult
ago,move
ago,back
ago,forth
ago,and,
ago,also
ago,uh
ago,meet
ago,away
ago,location
ago,think
ago,probably
ago,would've
ago,worth
ago,to,
ago,whatever
ago,took
ago,get
ago,car
ago,*laughter*
ago,time
um,,uh
um,,huh
think,uh
think,huh
would've,uh
would've,huh
um,,uh
um,,huh
certain,uh
certain,huh
point,uh
point,huh
probably,uh
probably,huh
sought,uh
sought,huh
um,uh
um,huh
sought,uh
sought,huh
therapy,uh
therapy,huh
also,uh
also,huh
probably,uh
probably,huh
some,,uh
some,,huh
uh,uh
uh,huh
outside,uh
outside,huh
help,uh
help,huh
um,uh
um,huh
getting,uh
getting,huh
final,uh
final,huh
logistics,,uh
logistics,,huh
art,uh
art,huh
major,uh
major,huh
car,uh
car,huh
so,,uh
so,,huh
lot,uh
lot,huh
art,uh
art,huh
project,uh
project,huh
thing,uh
thing,huh
difficult,uh
difficult,huh
move,uh
move,huh
back,uh
back,huh
forth,uh
forth,huh
and,,uh
and,,huh
also,uh
also,huh
uh,uh
uh,huh
meet,uh
meet,huh
away,uh
away,huh
location,uh
location,huh
think,uh
think,huh
probably,uh
probably,huh
would've,uh
would've,huh
worth,uh
worth,huh
to,,uh
to,,huh
whatever,uh
whatever,huh
took,uh
took,huh
get,uh
get,huh
car,uh
car,huh
*laughter*,uh
*laughter*,huh
time,uh
time,huh
would,um,
would,well
would,i'm
would,i've
would,told
would,i'm
would,patient,
would,also
would,um
would,original
would,original
would,artistic
would,ideas,
would,so,
would,um
would,are,
would,good
would,quality
would,i'm
would,loyal
would,also
would,um,
would,know
would,support
would,friend
would,i'm
would,fairly
would,generous
would,them,
say,um,
say,well
say,i'm
say,i've
say,told
say,i'm
say,patient,
say,also
say,um
say,original
say,original
say,artistic
say,ideas,
say,so,
say,um
say,are,
say,good
say,quality
say,i'm
say,loyal
say,also
say,um,
say,know
say,support
say,friend
say,i'm
say,fairly
say,generous
say,them,
best,um,
best,well
best,i'm
best,i've
best,told
best,i'm
best,patient,
best,also
best,um
best,original
best,original
best,artistic
best,ideas,
best,so,
best,um
best,are,
best,good
best,quality
best,i'm
best,loyal
best,also
best,um,
best,know
best,support
best,friend
best,i'm
best,fairly
best,generous
best,them,
quality,um,
quality,well
quality,i'm
quality,i've
quality,told
quality,i'm
quality,patient,
quality,also
quality,um
quality,original
quality,original
quality,artistic
quality,ideas,
quality,so,
quality,um
quality,are,
quality,good
quality,quality
quality,i'm
quality,loyal
quality,also
quality,um,
quality,know
quality,support
quality,friend
quality,i'm
quality,fairly
quality,generous
quality,them,
um,,cool
well,cool
i'm,cool
i've,cool
told,cool
i'm,cool
patient,,cool
also,cool
um,cool
original,cool
original,cool
artistic,cool
ideas,,cool
so,,cool
um,cool
are,,cool
good,cool
quality,cool
i'm,cool
loyal,cool
also,cool
um,,cool
know,cool
support,cool
friend,cool
i'm,cool
fairly,cool
generous,cool
them,,cool
cool,yeah
yeah,tell
yeah,something
yeah,recently
yeah,really
yeah,enjoyed
tell,um
tell,let's
tell,see,
tell,really
tell,enjoyed
tell,a,
tell,nice
tell,experience
tell,uh
tell,uh
tell,photographing
tell,um
tell,soccer
tell,game
tell,recently,
tell,really
tell,enjoyed
something,um
something,let's
something,see,
something,really
something,enjoyed
something,a,
something,nice
something,experience
something,uh
something,uh
something,photographing
something,um
something,soccer
something,game
something,recently,
something,really
something,enjoyed
recently,um
recently,let's
recently,see,
recently,really
recently,enjoyed
recently,a,
recently,nice
recently,experience
recently,uh
recently,uh
recently,photographing
recently,um
recently,soccer
recently,game
recently,recently,
recently,really
recently,enjoyed
really,um
really,let's
really,see,
really,really
really,enjoyed
really,a,
really,nice
really,experience
really,uh
really,uh
really,photographing
really,um
really,soccer
really,game
really,recently,
really,really
really,enjoyed
enjoyed,um
enjoyed,let's
enjoyed,see,
enjoyed,really
enjoyed,enjoyed
enjoyed,a,
enjoyed,nice
enjoyed,experience
enjoyed,uh
enjoyed,uh
enjoyed,photographing
enjoyed,um
enjoyed,soccer
enjoyed,game
enjoyed,recently,
enjoyed,really
enjoyed,enjoyed
um,love
um,listening
um,people
um,talk
let's,love
let's,listening
let's,people
let's,talk
see,,love
see,,listening
see,,people
see,,talk
really,love
really,listening
really,people
really,talk
enjoyed,love
enjoyed,listening
enjoyed,people
enjoyed,talk
a,,love
a,,listening
a,,people
a,,talk
nice,love
nice,listening
nice,people
nice,talk
experience,love
experience,listening
experience,people
experience,talk
uh,love
uh,listening
uh,people
uh,talk
uh,love
uh,listening
uh,people
uh,talk
photographing,love
photographing,listening
photographing,people
photographing,talk
um,love
um,listening
um,people
um,talk
soccer,love
soccer,listening
soccer,people
soccer,talk
game,love
game,listening
game,people
game,talk
recently,,love
recently,,listening
recently,,people
recently,,talk
really,love
really,listening
really,people
really,talk
enjoyed,love
enjoyed,listening
enjoyed,people
enjoyed,talk
love,mhm,
love,okay
listening,mhm,
listening,okay
people,mhm,
people,okay
talk,mhm,
talk,okay
mhm,,mhm,
mhm,,okay
okay,mhm,
okay,okay
