today,fine
ideal,i'm
ideal,mood
ideal,company
ideal,know,
ideal,friend
ideal,uh,
ideal,know
ideal,uh
ideal,family
ideal,member
ideal,join
weekend,ideal
weekend,weekend,
weekend,uh,
weekend,cooking
weekend,food
weekend,relaxing,
weekend,know
weekend,and,
weekend,i'm
weekend,mood
weekend,company
weekend,know,
weekend,friend
weekend,uh,
weekend,know
weekend,uh
weekend,family
weekend,member
weekend,join
ideal,thing
ideal,wish
ideal,could
ideal,change
weekend,,thing
weekend,,wish
weekend,,could
weekend,,change
uh,,thing
uh,,wish
uh,,could
uh,,change
cooking,thing
cooking,wish
cooking,could
cooking,change
food,thing
food,wish
food,could
food,change
relaxing,,thing
relaxing,,wish
relaxing,,could
relaxing,,change
know,thing
know,wish
know,could
know,change
and,,thing
and,,wish
and,,could
and,,change
i'm,thing
i'm,wish
i'm,could
i'm,change
mood,thing
mood,wish
mood,could
mood,change
company,thing
company,wish
company,could
company,change
know,,thing
know,,wish
know,,could
know,,change
friend,thing
friend,wish
friend,could
friend,change
uh,,thing
uh,,wish
uh,,could
uh,,change
know,thing
know,wish
know,could
know,change
uh,thing
uh,wish
uh,could
uh,change
family,thing
family,wish
family,could
family,change
member,thing
member,wish
member,could
member,change
join,thing
join,wish
join,could
join,change
thing,well,
thing,i'd
thing,kinda
thing,like
thing,put
thing,weight
thing,sometime
thing,seem
thing,work,
thing,eat
thing,like
thing,crazy
thing,nothing
thing,happen
wish,well,
wish,i'd
wish,kinda
wish,like
wish,put
wish,weight
wish,sometime
wish,seem
wish,work,
wish,eat
wish,like
wish,crazy
wish,nothing
wish,happen
could,well,
could,i'd
could,kinda
could,like
could,put
could,weight
could,sometime
could,seem
could,work,
could,eat
could,like
could,crazy
could,nothing
could,happen
change,well,
change,i'd
change,kinda
change,like
change,put
change,weight
change,sometime
change,seem
change,work,
change,eat
change,like
change,crazy
change,nothing
change,happen
well,,tell
well,,time
well,,someone
well,,made
well,,feel
well,,really
well,,badly
i'd,tell
i'd,time
i'd,someone
i'd,made
i'd,feel
i'd,really
i'd,badly
kinda,tell
kinda,time
kinda,someone
kinda,made
kinda,feel
kinda,really
kinda,badly
like,tell
like,time
like,someone
like,made
like,feel
like,really
like,badly
put,tell
put,time
put,someone
put,made
put,feel
put,really
put,badly
weight,tell
weight,time
weight,someone
weight,made
weight,feel
weight,really
weight,badly
sometime,tell
sometime,time
sometime,someone
sometime,made
sometime,feel
sometime,really
sometime,badly
seem,tell
seem,time
seem,someone
seem,made
seem,feel
seem,really
seem,badly
work,,tell
work,,time
work,,someone
work,,made
work,,feel
work,,really
work,,badly
eat,tell
eat,time
eat,someone
eat,made
eat,feel
eat,really
eat,badly
like,tell
like,time
like,someone
like,made
like,feel
like,really
like,badly
crazy,tell
crazy,time
crazy,someone
crazy,made
crazy,feel
crazy,really
crazy,badly
nothing,tell
nothing,time
nothing,someone
nothing,made
nothing,feel
nothing,really
nothing,badly
happen,tell
happen,time
happen,someone
happen,made
happen,feel
happen,really
happen,badly
tell,mm,
tell,well
tell,know
tell,think
tell,people
tell,general
tell,sometime
tell,uh,
tell,uh
tell,misread
tell,misread
tell,know
tell,kinda
tell,like
tell,uh,
tell,look
tell,different
tell,different
tell,type
tell,a,
tell,different
tell,set
tell,things,
tell,make
tell,uh
tell,excited
tell,different
tell,way
tell,thinking,
tell,um
tell,people
tell,tend
tell,misjudge
tell,you,
tell,know
tell,used
tell,make
tell,make
tell,really
tell,upset
tell,sometime,
tell,um
tell,yeah
tell,i'm
tell,i've
tell,kinda
tell,figured
tell,i'm
tell,pretty
tell,much
tell,know
tell,see
tell,loss
tell,mine
tell,know
tell,get
tell,know
tell,me,
tell,know
tell,that's
tell,hey,
tell,maybe
tell,need
tell,really
tell,bother
tell,i've
tell,kinda
tell,worked
tell,thing
tell,time
tell,know
time,mm,
time,well
time,know
time,think
time,people
time,general
time,sometime
time,uh,
time,uh
time,misread
time,misread
time,know
time,kinda
time,like
time,uh,
time,look
time,different
time,different
time,type
time,a,
time,different
time,set
time,things,
time,make
time,uh
time,excited
time,different
time,way
time,thinking,
time,um
time,people
time,tend
time,misjudge
time,you,
time,know
time,used
time,make
time,make
time,really
time,upset
time,sometime,
time,um
time,yeah
time,i'm
time,i've
time,kinda
time,figured
time,i'm
time,pretty
time,much
time,know
time,see
time,loss
time,mine
time,know
time,get
time,know
time,me,
time,know
time,that's
time,hey,
time,maybe
time,need
time,really
time,bother
time,i've
time,kinda
time,worked
time,thing
time,time
time,know
someone,mm,
someone,well
someone,know
someone,think
someone,people
someone,general
someone,sometime
someone,uh,
someone,uh
someone,misread
someone,misread
someone,know
someone,kinda
someone,like
someone,uh,
someone,look
someone,different
someone,different
someone,type
someone,a,
someone,different
someone,set
someone,things,
someone,make
someone,uh
someone,excited
someone,different
someone,way
someone,thinking,
someone,um
someone,people
someone,tend
someone,misjudge
someone,you,
someone,know
someone,used
someone,make
someone,make
someone,really
someone,upset
someone,sometime,
someone,um
someone,yeah
someone,i'm
someone,i've
someone,kinda
someone,figured
someone,i'm
someone,pretty
someone,much
someone,know
someone,see
someone,loss
someone,mine
someone,know
someone,get
someone,know
someone,me,
someone,know
someone,that's
someone,hey,
someone,maybe
someone,need
someone,really
someone,bother
someone,i've
someone,kinda
someone,worked
someone,thing
someone,time
someone,know
made,mm,
made,well
made,know
made,think
made,people
made,general
made,sometime
made,uh,
made,uh
made,misread
made,misread
made,know
made,kinda
made,like
made,uh,
made,look
made,different
made,different
made,type
made,a,
made,different
made,set
made,things,
made,make
made,uh
made,excited
made,different
made,way
made,thinking,
made,um
made,people
made,tend
made,misjudge
made,you,
made,know
made,used
made,make
made,make
made,really
made,upset
made,sometime,
made,um
made,yeah
made,i'm
made,i've
made,kinda
made,figured
made,i'm
made,pretty
made,much
made,know
made,see
made,loss
made,mine
made,know
made,get
made,know
made,me,
made,know
made,that's
made,hey,
made,maybe
made,need
made,really
made,bother
made,i've
made,kinda
made,worked
made,thing
made,time
made,know
feel,mm,
feel,well
feel,know
feel,think
feel,people
feel,general
feel,sometime
feel,uh,
feel,uh
feel,misread
feel,misread
feel,know
feel,kinda
feel,like
feel,uh,
feel,look
feel,different
feel,different
feel,type
feel,a,
feel,different
feel,set
feel,things,
feel,make
feel,uh
feel,excited
feel,different
feel,way
feel,thinking,
feel,um
feel,people
feel,tend
feel,misjudge
feel,you,
feel,know
feel,used
feel,make
feel,make
feel,really
feel,upset
feel,sometime,
feel,um
feel,yeah
feel,i'm
feel,i've
feel,kinda
feel,figured
feel,i'm
feel,pretty
feel,much
feel,know
feel,see
feel,loss
feel,mine
feel,know
feel,get
feel,know
feel,me,
feel,know
feel,that's
feel,hey,
feel,maybe
feel,need
feel,really
feel,bother
feel,i've
feel,kinda
feel,worked
feel,thing
feel,time
feel,know
really,mm,
really,well
really,know
really,think
really,people
really,general
really,sometime
really,uh,
really,uh
really,misread
really,misread
really,know
really,kinda
really,like
really,uh,
really,look
really,different
really,different
really,type
really,a,
really,different
really,set
really,things,
really,make
really,uh
really,excited
really,different
really,way
really,thinking,
really,um
really,people
really,tend
really,misjudge
really,you,
really,know
really,used
really,make
really,make
really,really
really,upset
really,sometime,
really,um
really,yeah
really,i'm
really,i've
really,kinda
really,figured
really,i'm
really,pretty
really,much
really,know
really,see
really,loss
really,mine
really,know
really,get
really,know
really,me,
really,know
really,that's
really,hey,
really,maybe
really,need
really,really
really,bother
really,i've
really,kinda
really,worked
really,thing
really,time
really,know
badly,mm,
badly,well
badly,know
badly,think
badly,people
badly,general
badly,sometime
badly,uh,
badly,uh
badly,misread
badly,misread
badly,know
badly,kinda
badly,like
badly,uh,
badly,look
badly,different
badly,different
badly,type
badly,a,
badly,different
badly,set
badly,things,
badly,make
badly,uh
badly,excited
badly,different
badly,way
badly,thinking,
badly,um
badly,people
badly,tend
badly,misjudge
badly,you,
badly,know
badly,used
badly,make
badly,make
badly,really
badly,upset
badly,sometime,
badly,um
badly,yeah
badly,i'm
badly,i've
badly,kinda
badly,figured
badly,i'm
badly,pretty
badly,much
badly,know
badly,see
badly,loss
badly,mine
badly,know
badly,get
badly,know
badly,me,
badly,know
badly,that's
badly,hey,
badly,maybe
badly,need
badly,really
badly,bother
badly,i've
badly,kinda
badly,worked
badly,thing
badly,time
badly,know
mm,,yeah
well,yeah
know,yeah
think,yeah
people,yeah
general,yeah
sometime,yeah
uh,,yeah
uh,yeah
misread,yeah
misread,yeah
know,yeah
kinda,yeah
like,yeah
uh,,yeah
look,yeah
different,yeah
different,yeah
type,yeah
a,,yeah
different,yeah
set,yeah
things,,yeah
make,yeah
uh,yeah
excited,yeah
different,yeah
way,yeah
thinking,,yeah
um,yeah
people,yeah
tend,yeah
misjudge,yeah
you,,yeah
know,yeah
used,yeah
make,yeah
make,yeah
really,yeah
upset,yeah
sometime,,yeah
um,yeah
yeah,yeah
i'm,yeah
i've,yeah
kinda,yeah
figured,yeah
i'm,yeah
pretty,yeah
much,yeah
know,yeah
see,yeah
loss,yeah
mine,yeah
know,yeah
get,yeah
know,yeah
me,,yeah
know,yeah
that's,yeah
hey,,yeah
maybe,yeah
need,yeah
really,yeah
bother,yeah
i've,yeah
kinda,yeah
worked,yeah
thing,yeah
time,yeah
know,yeah
yeah,yeah
yeah,would
yeah,say
yeah,best
yeah,quality
would,uh
would,best
would,quality
would,probably
would,um,
would,uh
would,listening
would,think,
would,,
would,uh,
would,maybe
would,uh
would,talking,
would,uh
would,know
would,conversational
would,level
say,uh
say,best
say,quality
say,probably
say,um,
say,uh
say,listening
say,think,
say,,
say,uh,
say,maybe
say,uh
say,talking,
say,uh
say,know
say,conversational
say,level
best,uh
best,best
best,quality
best,probably
best,um,
best,uh
best,listening
best,think,
best,,
best,uh,
best,maybe
best,uh
best,talking,
best,uh
best,know
best,conversational
best,level
quality,uh
quality,best
quality,quality
quality,probably
quality,um,
quality,uh
quality,listening
quality,think,
quality,,
quality,uh,
quality,maybe
quality,uh
quality,talking,
quality,uh
quality,know
quality,conversational
quality,level
uh,mhm
best,mhm
quality,mhm
probably,mhm
um,,mhm
uh,mhm
listening,mhm
think,,mhm
,,mhm
uh,,mhm
maybe,mhm
uh,mhm
talking,,mhm
uh,mhm
know,mhm
conversational,mhm
level,mhm
mhm,uh
uh,anything
uh,regret
anything,yeah,
anything,sometime
anything,people
anything,tend
anything,burden
anything,everything
anything,got
anything,that,
anything,uh
anything,know,
anything,guess
anything,that's
anything,probably
anything,one
anything,thing
anything,come
anything,turf
anything,so,
anything,see
anything,much
anything,uh
anything,pull
anything,back
regret,yeah,
regret,sometime
regret,people
regret,tend
regret,burden
regret,everything
regret,got
regret,that,
regret,uh
regret,know,
regret,guess
regret,that's
regret,probably
regret,one
regret,thing
regret,come
regret,turf
regret,so,
regret,see
regret,much
regret,uh
regret,pull
regret,back
yeah,,advice
yeah,,would
yeah,,give
yeah,,ten
yeah,,twenty
yeah,,year
yeah,,ago
sometime,advice
sometime,would
sometime,give
sometime,ten
sometime,twenty
sometime,year
sometime,ago
people,advice
people,would
people,give
people,ten
people,twenty
people,year
people,ago
tend,advice
tend,would
tend,give
tend,ten
tend,twenty
tend,year
tend,ago
burden,advice
burden,would
burden,give
burden,ten
burden,twenty
burden,year
burden,ago
everything,advice
everything,would
everything,give
everything,ten
everything,twenty
everything,year
everything,ago
got,advice
got,would
got,give
got,ten
got,twenty
got,year
got,ago
that,,advice
that,,would
that,,give
that,,ten
that,,twenty
that,,year
that,,ago
uh,advice
uh,would
uh,give
uh,ten
uh,twenty
uh,year
uh,ago
know,,advice
know,,would
know,,give
know,,ten
know,,twenty
know,,year
know,,ago
guess,advice
guess,would
guess,give
guess,ten
guess,twenty
guess,year
guess,ago
that's,advice
that's,would
that's,give
that's,ten
that's,twenty
that's,year
that's,ago
probably,advice
probably,would
probably,give
probably,ten
probably,twenty
probably,year
probably,ago
one,advice
one,would
one,give
one,ten
one,twenty
one,year
one,ago
thing,advice
thing,would
thing,give
thing,ten
thing,twenty
thing,year
thing,ago
come,advice
come,would
come,give
come,ten
come,twenty
come,year
come,ago
turf,advice
turf,would
turf,give
turf,ten
turf,twenty
turf,year
turf,ago
so,,advice
so,,would
so,,give
so,,ten
so,,twenty
so,,year
so,,ago
see,advice
see,would
see,give
see,ten
see,twenty
see,year
see,ago
much,advice
much,would
much,give
much,ten
much,twenty
much,year
much,ago
uh,advice
uh,would
uh,give
uh,ten
uh,twenty
uh,year
uh,ago
pull,advice
pull,would
pull,give
pull,ten
pull,twenty
pull,year
pull,ago
back,advice
back,would
back,give
back,ten
back,twenty
back,year
back,ago
advice,uh
advice,uh,
advice,go
advice,dream,
advice,believe
advice,doing,
advice,let
advice,anyone
advice,discourage
advice,you,
advice,okay,
advice,that's
advice,way
advice,feel
advice,uh
advice,kind
advice,evolved
would,uh
would,uh,
would,go
would,dream,
would,believe
would,doing,
would,let
would,anyone
would,discourage
would,you,
would,okay,
would,that's
would,way
would,feel
would,uh
would,kind
would,evolved
give,uh
give,uh,
give,go
give,dream,
give,believe
give,doing,
give,let
give,anyone
give,discourage
give,you,
give,okay,
give,that's
give,way
give,feel
give,uh
give,kind
give,evolved
ten,uh
ten,uh,
ten,go
ten,dream,
ten,believe
ten,doing,
ten,let
ten,anyone
ten,discourage
ten,you,
ten,okay,
ten,that's
ten,way
ten,feel
ten,uh
ten,kind
ten,evolved
twenty,uh
twenty,uh,
twenty,go
twenty,dream,
twenty,believe
twenty,doing,
twenty,let
twenty,anyone
twenty,discourage
twenty,you,
twenty,okay,
twenty,that's
twenty,way
twenty,feel
twenty,uh
twenty,kind
twenty,evolved
year,uh
year,uh,
year,go
year,dream,
year,believe
year,doing,
year,let
year,anyone
year,discourage
year,you,
year,okay,
year,that's
year,way
year,feel
year,uh
year,kind
year,evolved
ago,uh
ago,uh,
ago,go
ago,dream,
ago,believe
ago,doing,
ago,let
ago,anyone
ago,discourage
ago,you,
ago,okay,
ago,that's
ago,way
ago,feel
ago,uh
ago,kind
ago,evolved
uh,proud
uh,life
uh,,proud
uh,,life
go,proud
go,life
dream,,proud
dream,,life
believe,proud
believe,life
doing,,proud
doing,,life
let,proud
let,life
anyone,proud
anyone,life
discourage,proud
discourage,life
you,,proud
you,,life
okay,,proud
okay,,life
that's,proud
that's,life
way,proud
way,life
feel,proud
feel,life
uh,proud
uh,life
kind,proud
kind,life
evolved,proud
evolved,life
proud,proud
proud,um,
proud,think
proud,um,
proud,kinda
proud,spiritual
proud,relationship
proud,know
proud,settleness
proud,about,
proud,anxious
proud,about,
proud,thing
proud,go
proud,around
proud,able
proud,see
proud,know
proud,mistake
proud,really
proud,happen,
proud,really
proud,uh,
proud,never
proud,allow
proud,defeated
proud,i'm
proud,i'm
proud,proud
proud,able
proud,have,
proud,arrived
proud,point,
proud,my,
proud,thinking
proud,framework,
proud,uh
proud,think
proud,saved
proud,lot
proud,uh
proud,problem
proud,could've
proud,uh
proud,differently
life,proud
life,um,
life,think
life,um,
life,kinda
life,spiritual
life,relationship
life,know
life,settleness
life,about,
life,anxious
life,about,
life,thing
life,go
life,around
life,able
life,see
life,know
life,mistake
life,really
life,happen,
life,really
life,uh,
life,never
life,allow
life,defeated
life,i'm
life,i'm
life,proud
life,able
life,have,
life,arrived
life,point,
life,my,
life,thinking
life,framework,
life,uh
life,think
life,saved
life,lot
life,uh
life,problem
life,could've
life,uh
life,differently
proud,yeah
um,,yeah
think,yeah
um,,yeah
kinda,yeah
spiritual,yeah
relationship,yeah
know,yeah
settleness,yeah
about,,yeah
anxious,yeah
about,,yeah
thing,yeah
go,yeah
around,yeah
able,yeah
see,yeah
know,yeah
mistake,yeah
really,yeah
happen,,yeah
really,yeah
uh,,yeah
never,yeah
allow,yeah
defeated,yeah
i'm,yeah
i'm,yeah
proud,yeah
able,yeah
have,,yeah
arrived,yeah
point,,yeah
my,,yeah
thinking,yeah
framework,,yeah
uh,yeah
think,yeah
saved,yeah
lot,yeah
uh,yeah
problem,yeah
could've,yeah
uh,yeah
differently,yeah
yeah,,
yeah,good
yeah,question
,,,
,,good
,,question
good,,
good,good
good,question
question,,
question,good
question,question
,,uh
good,uh
question,uh
uh,uh
