today,fine
trustworthy,quality
would,honesty,
would,mm,
would,perserverance,
would,knowledgeable,
would,able
would,help
would,people
would,give
would,advice
would,different
would,thing
would,pretty
would,i've
would,got
would,good
would,amount
would,wisdom
would,without
would,phd
would,degree
would,know,
would,excuse
say,honesty,
say,mm,
say,perserverance,
say,knowledgeable,
say,able
say,help
say,people
say,give
say,advice
say,different
say,thing
say,pretty
say,i've
say,got
say,good
say,amount
say,wisdom
say,without
say,phd
say,degree
say,know,
say,excuse
best,honesty,
best,mm,
best,perserverance,
best,knowledgeable,
best,able
best,help
best,people
best,give
best,advice
best,different
best,thing
best,pretty
best,i've
best,got
best,good
best,amount
best,wisdom
best,without
best,phd
best,degree
best,know,
best,excuse
quality,honesty,
quality,mm,
quality,perserverance,
quality,knowledgeable,
quality,able
quality,help
quality,people
quality,give
quality,advice
quality,different
quality,thing
quality,pretty
quality,i've
quality,got
quality,good
quality,amount
quality,wisdom
quality,without
quality,phd
quality,degree
quality,know,
quality,excuse
honesty,,honesty,
honesty,,mm,
honesty,,perserverance,
honesty,,knowledgeable,
honesty,,able
honesty,,help
honesty,,people
honesty,,give
honesty,,advice
honesty,,different
honesty,,thing
honesty,,pretty
honesty,,i've
honesty,,got
honesty,,good
honesty,,amount
honesty,,wisdom
honesty,,without
honesty,,phd
honesty,,degree
honesty,,know,
honesty,,excuse
mm,,honesty,
mm,,mm,
mm,,perserverance,
mm,,knowledgeable,
mm,,able
mm,,help
mm,,people
mm,,give
mm,,advice
mm,,different
mm,,thing
mm,,pretty
mm,,i've
mm,,got
mm,,good
mm,,amount
mm,,wisdom
mm,,without
mm,,phd
mm,,degree
mm,,know,
mm,,excuse
perserverance,,honesty,
perserverance,,mm,
perserverance,,perserverance,
perserverance,,knowledgeable,
perserverance,,able
perserverance,,help
perserverance,,people
perserverance,,give
perserverance,,advice
perserverance,,different
perserverance,,thing
perserverance,,pretty
perserverance,,i've
perserverance,,got
perserverance,,good
perserverance,,amount
perserverance,,wisdom
perserverance,,without
perserverance,,phd
perserverance,,degree
perserverance,,know,
perserverance,,excuse
knowledgeable,,honesty,
knowledgeable,,mm,
knowledgeable,,perserverance,
knowledgeable,,knowledgeable,
knowledgeable,,able
knowledgeable,,help
knowledgeable,,people
knowledgeable,,give
knowledgeable,,advice
knowledgeable,,different
knowledgeable,,thing
knowledgeable,,pretty
knowledgeable,,i've
knowledgeable,,got
knowledgeable,,good
knowledgeable,,amount
knowledgeable,,wisdom
knowledgeable,,without
knowledgeable,,phd
knowledgeable,,degree
knowledgeable,,know,
knowledgeable,,excuse
able,honesty,
able,mm,
able,perserverance,
able,knowledgeable,
able,able
able,help
able,people
able,give
able,advice
able,different
able,thing
able,pretty
able,i've
able,got
able,good
able,amount
able,wisdom
able,without
able,phd
able,degree
able,know,
able,excuse
help,honesty,
help,mm,
help,perserverance,
help,knowledgeable,
help,able
help,help
help,people
help,give
help,advice
help,different
help,thing
help,pretty
help,i've
help,got
help,good
help,amount
help,wisdom
help,without
help,phd
help,degree
help,know,
help,excuse
people,honesty,
people,mm,
people,perserverance,
people,knowledgeable,
people,able
people,help
people,people
people,give
people,advice
people,different
people,thing
people,pretty
people,i've
people,got
people,good
people,amount
people,wisdom
people,without
people,phd
people,degree
people,know,
people,excuse
give,honesty,
give,mm,
give,perserverance,
give,knowledgeable,
give,able
give,help
give,people
give,give
give,advice
give,different
give,thing
give,pretty
give,i've
give,got
give,good
give,amount
give,wisdom
give,without
give,phd
give,degree
give,know,
give,excuse
advice,honesty,
advice,mm,
advice,perserverance,
advice,knowledgeable,
advice,able
advice,help
advice,people
advice,give
advice,advice
advice,different
advice,thing
advice,pretty
advice,i've
advice,got
advice,good
advice,amount
advice,wisdom
advice,without
advice,phd
advice,degree
advice,know,
advice,excuse
different,honesty,
different,mm,
different,perserverance,
different,knowledgeable,
different,able
different,help
different,people
different,give
different,advice
different,different
different,thing
different,pretty
different,i've
different,got
different,good
different,amount
different,wisdom
different,without
different,phd
different,degree
different,know,
different,excuse
thing,honesty,
thing,mm,
thing,perserverance,
thing,knowledgeable,
thing,able
thing,help
thing,people
thing,give
thing,advice
thing,different
thing,thing
thing,pretty
thing,i've
thing,got
thing,good
thing,amount
thing,wisdom
thing,without
thing,phd
thing,degree
thing,know,
thing,excuse
pretty,honesty,
pretty,mm,
pretty,perserverance,
pretty,knowledgeable,
pretty,able
pretty,help
pretty,people
pretty,give
pretty,advice
pretty,different
pretty,thing
pretty,pretty
pretty,i've
pretty,got
pretty,good
pretty,amount
pretty,wisdom
pretty,without
pretty,phd
pretty,degree
pretty,know,
pretty,excuse
i've,honesty,
i've,mm,
i've,perserverance,
i've,knowledgeable,
i've,able
i've,help
i've,people
i've,give
i've,advice
i've,different
i've,thing
i've,pretty
i've,i've
i've,got
i've,good
i've,amount
i've,wisdom
i've,without
i've,phd
i've,degree
i've,know,
i've,excuse
got,honesty,
got,mm,
got,perserverance,
got,knowledgeable,
got,able
got,help
got,people
got,give
got,advice
got,different
got,thing
got,pretty
got,i've
got,got
got,good
got,amount
got,wisdom
got,without
got,phd
got,degree
got,know,
got,excuse
good,honesty,
good,mm,
good,perserverance,
good,knowledgeable,
good,able
good,help
good,people
good,give
good,advice
good,different
good,thing
good,pretty
good,i've
good,got
good,good
good,amount
good,wisdom
good,without
good,phd
good,degree
good,know,
good,excuse
amount,honesty,
amount,mm,
amount,perserverance,
amount,knowledgeable,
amount,able
amount,help
amount,people
amount,give
amount,advice
amount,different
amount,thing
amount,pretty
amount,i've
amount,got
amount,good
amount,amount
amount,wisdom
amount,without
amount,phd
amount,degree
amount,know,
amount,excuse
wisdom,honesty,
wisdom,mm,
wisdom,perserverance,
wisdom,knowledgeable,
wisdom,able
wisdom,help
wisdom,people
wisdom,give
wisdom,advice
wisdom,different
wisdom,thing
wisdom,pretty
wisdom,i've
wisdom,got
wisdom,good
wisdom,amount
wisdom,wisdom
wisdom,without
wisdom,phd
wisdom,degree
wisdom,know,
wisdom,excuse
without,honesty,
without,mm,
without,perserverance,
without,knowledgeable,
without,able
without,help
without,people
without,give
without,advice
without,different
without,thing
without,pretty
without,i've
without,got
without,good
without,amount
without,wisdom
without,without
without,phd
without,degree
without,know,
without,excuse
phd,honesty,
phd,mm,
phd,perserverance,
phd,knowledgeable,
phd,able
phd,help
phd,people
phd,give
phd,advice
phd,different
phd,thing
phd,pretty
phd,i've
phd,got
phd,good
phd,amount
phd,wisdom
phd,without
phd,phd
phd,degree
phd,know,
phd,excuse
degree,honesty,
degree,mm,
degree,perserverance,
degree,knowledgeable,
degree,able
degree,help
degree,people
degree,give
degree,advice
degree,different
degree,thing
degree,pretty
degree,i've
degree,got
degree,good
degree,amount
degree,wisdom
degree,without
degree,phd
degree,degree
degree,know,
degree,excuse
know,,honesty,
know,,mm,
know,,perserverance,
know,,knowledgeable,
know,,able
know,,help
know,,people
know,,give
know,,advice
know,,different
know,,thing
know,,pretty
know,,i've
know,,got
know,,good
know,,amount
know,,wisdom
know,,without
know,,phd
know,,degree
know,,know,
know,,excuse
excuse,honesty,
excuse,mm,
excuse,perserverance,
excuse,knowledgeable,
excuse,able
excuse,help
excuse,people
excuse,give
excuse,advice
excuse,different
excuse,thing
excuse,pretty
excuse,i've
excuse,got
excuse,good
excuse,amount
excuse,wisdom
excuse,without
excuse,phd
excuse,degree
excuse,know,
excuse,excuse
