today,okay
noticed,kid
noticed,slept
noticed,lot
noticed,also
noticed,and,
noticed,think
noticed,i've
noticed,i've
noticed,changed
noticed,much
change,really
change,would
change,say,
change,way
change,way
change,think
change,i've
change,whole
change,life
change,so,
change,even
change,little
change,kid
change,slept
change,lot
change,also
change,and,
change,think
change,i've
change,i've
change,changed
change,much
behavior,really
behavior,would
behavior,say,
behavior,way
behavior,way
behavior,think
behavior,i've
behavior,whole
behavior,life
behavior,so,
behavior,even
behavior,little
behavior,kid
behavior,slept
behavior,lot
behavior,also
behavior,and,
behavior,think
behavior,i've
behavior,i've
behavior,changed
behavior,much
thought,really
thought,would
thought,say,
thought,way
thought,way
thought,think
thought,i've
thought,whole
thought,life
thought,so,
thought,even
thought,little
thought,kid
thought,slept
thought,lot
thought,also
thought,and,
thought,think
thought,i've
thought,i've
thought,changed
thought,much
lately,really
lately,would
lately,say,
lately,way
lately,way
lately,think
lately,i've
lately,whole
lately,life
lately,so,
lately,even
lately,little
lately,kid
lately,slept
lately,lot
lately,also
lately,and,
lately,think
lately,i've
lately,i've
lately,changed
lately,much
really,feeling
really,lately
would,feeling
would,lately
say,,feeling
say,,lately
way,feeling
way,lately
way,feeling
way,lately
think,feeling
think,lately
i've,feeling
i've,lately
whole,feeling
whole,lately
life,feeling
life,lately
so,,feeling
so,,lately
even,feeling
even,lately
little,feeling
little,lately
kid,feeling
kid,lately
slept,feeling
slept,lately
lot,feeling
lot,lately
also,feeling
also,lately
and,,feeling
and,,lately
think,feeling
think,lately
i've,feeling
i've,lately
i've,feeling
i've,lately
changed,feeling
changed,lately
much,feeling
much,lately
feeling,mm
feeling,pretty
feeling,down,
feeling,like
feeling,said,
feeling,way
feeling,could
feeling,say
feeling,yeah
feeling,i'm
feeling,feeling
feeling,really
feeling,again,
feeling,i've
feeling,always
feeling,way
feeling,so,
feeling,hard
feeling,say
feeling,that's
feeling,consistently
feeling,way
lately,mm
lately,pretty
lately,down,
lately,like
lately,said,
lately,way
lately,could
lately,say
lately,yeah
lately,i'm
lately,feeling
lately,really
lately,again,
lately,i've
lately,always
lately,way
lately,so,
lately,hard
lately,say
lately,that's
lately,consistently
lately,way
mm,diagnosed
mm,depression
pretty,diagnosed
pretty,depression
down,,diagnosed
down,,depression
like,diagnosed
like,depression
said,,diagnosed
said,,depression
way,diagnosed
way,depression
could,diagnosed
could,depression
say,diagnosed
say,depression
yeah,diagnosed
yeah,depression
i'm,diagnosed
i'm,depression
feeling,diagnosed
feeling,depression
really,diagnosed
really,depression
again,,diagnosed
again,,depression
i've,diagnosed
i've,depression
always,diagnosed
always,depression
way,diagnosed
way,depression
so,,diagnosed
so,,depression
hard,diagnosed
hard,depression
say,diagnosed
say,depression
that's,diagnosed
that's,depression
consistently,diagnosed
consistently,depression
way,diagnosed
way,depression
diagnosed,yes
depression,yes
yes,long
yes,ago
yes,diagnosed
long,long,
long,oh
long,long
long,time
long,ago
long,um,
long,ten
long,year
long,old
long,or,
long,around
ago,long,
ago,oh
ago,long
ago,time
ago,ago
ago,um,
ago,ten
ago,year
ago,old
ago,or,
ago,around
diagnosed,long,
diagnosed,oh
diagnosed,long
diagnosed,time
diagnosed,ago
diagnosed,um,
diagnosed,ten
diagnosed,year
diagnosed,old
diagnosed,or,
diagnosed,around
long,,got
long,,seek
long,,help
oh,got
oh,seek
oh,help
long,got
long,seek
long,help
time,got
time,seek
time,help
ago,got
ago,seek
ago,help
um,,got
um,,seek
um,,help
ten,got
ten,seek
ten,help
year,got
year,seek
year,help
old,got
old,seek
old,help
or,,got
or,,seek
or,,help
around,got
around,seek
around,help
got,uh
got,missing
got,lot
got,school,
got,wanna
got,go
got,school
got,eventually
got,uh
got,sent
got,to,
got,therapist
got,psychologist
got,psychiatrist
got,uh,
got,went
seek,uh
seek,missing
seek,lot
seek,school,
seek,wanna
seek,go
seek,school
seek,eventually
seek,uh
seek,sent
seek,to,
seek,therapist
seek,psychologist
seek,psychiatrist
seek,uh,
seek,went
help,uh
help,missing
help,lot
help,school,
help,wanna
help,go
help,school
help,eventually
help,uh
help,sent
help,to,
help,therapist
help,psychologist
help,psychiatrist
help,uh,
help,went
uh,still
uh,go
uh,therapy
missing,still
missing,go
missing,therapy
lot,still
lot,go
lot,therapy
school,,still
school,,go
school,,therapy
wanna,still
wanna,go
wanna,therapy
go,still
go,go
go,therapy
school,still
school,go
school,therapy
eventually,still
eventually,go
eventually,therapy
uh,still
uh,go
uh,therapy
sent,still
sent,go
sent,therapy
to,,still
to,,go
to,,therapy
therapist,still
therapist,go
therapist,therapy
psychologist,still
psychologist,go
psychologist,therapy
psychiatrist,still
psychiatrist,go
psychiatrist,therapy
uh,,still
uh,,go
uh,,therapy
went,still
went,go
went,therapy
still,gone
still,therapy,
still,since
still,teenager
go,gone
go,therapy,
go,since
go,teenager
therapy,gone
therapy,therapy,
therapy,since
therapy,teenager
gone,stop
therapy,,stop
since,stop
teenager,stop
stop,well,
stop,feel
stop,helping
stop,all,
stop,so,
stop,one
stop,day
stop,just,
stop,decided
stop,wanna
stop,go
stop,anymore,
stop,eh
well,,seeing
well,,therapist
well,,affected
feel,seeing
feel,therapist
feel,affected
helping,seeing
helping,therapist
helping,affected
all,,seeing
all,,therapist
all,,affected
so,,seeing
so,,therapist
so,,affected
one,seeing
one,therapist
one,affected
day,seeing
day,therapist
day,affected
just,,seeing
just,,therapist
just,,affected
decided,seeing
decided,therapist
decided,affected
wanna,seeing
wanna,therapist
wanna,affected
go,seeing
go,therapist
go,affected
anymore,,seeing
anymore,,therapist
anymore,,affected
eh,seeing
eh,therapist
eh,affected
seeing,uh
seeing,well
seeing,like
seeing,said
seeing,feel
seeing,helped
seeing,um,
seeing,guess
seeing,know
seeing,affected
seeing,much
therapist,uh
therapist,well
therapist,like
therapist,said
therapist,feel
therapist,helped
therapist,um,
therapist,guess
therapist,know
therapist,affected
therapist,much
affected,uh
affected,well
affected,like
affected,said
affected,feel
affected,helped
affected,um,
affected,guess
affected,know
affected,affected
affected,much
uh,disturbing
uh,thought
well,disturbing
well,thought
like,disturbing
like,thought
said,disturbing
said,thought
feel,disturbing
feel,thought
helped,disturbing
helped,thought
um,,disturbing
um,,thought
guess,disturbing
guess,thought
know,disturbing
know,thought
affected,disturbing
affected,thought
much,disturbing
much,thought
disturbing,say,
disturbing,disturbing,
thought,say,
thought,disturbing,
say,,tell
say,,last
say,,time
say,,felt
say,,really
say,,happy
disturbing,,tell
disturbing,,last
disturbing,,time
disturbing,,felt
disturbing,,really
disturbing,,happy
tell,mm,
tell,well
tell,feel
tell,pretty
tell,happy
tell,whenever
tell,see
tell,nephew,
tell,uh
tell,a,
tell,best
tell,friend's
tell,child
tell,feel
tell,like
tell,they're
tell,nephew
tell,niece
tell,i'm
tell,pretty
tell,happy
tell,i'm
tell,around
last,mm,
last,well
last,feel
last,pretty
last,happy
last,whenever
last,see
last,nephew,
last,uh
last,a,
last,best
last,friend's
last,child
last,feel
last,like
last,they're
last,nephew
last,niece
last,i'm
last,pretty
last,happy
last,i'm
last,around
time,mm,
time,well
time,feel
time,pretty
time,happy
time,whenever
time,see
time,nephew,
time,uh
time,a,
time,best
time,friend's
time,child
time,feel
time,like
time,they're
time,nephew
time,niece
time,i'm
time,pretty
time,happy
time,i'm
time,around
felt,mm,
felt,well
felt,feel
felt,pretty
felt,happy
felt,whenever
felt,see
felt,nephew,
felt,uh
felt,a,
felt,best
felt,friend's
felt,child
felt,feel
felt,like
felt,they're
felt,nephew
felt,niece
felt,i'm
felt,pretty
felt,happy
felt,i'm
felt,around
really,mm,
really,well
really,feel
really,pretty
really,happy
really,whenever
really,see
really,nephew,
really,uh
really,a,
really,best
really,friend's
really,child
really,feel
really,like
really,they're
really,nephew
really,niece
really,i'm
really,pretty
really,happy
really,i'm
really,around
happy,mm,
happy,well
happy,feel
happy,pretty
happy,happy
happy,whenever
happy,see
happy,nephew,
happy,uh
happy,a,
happy,best
happy,friend's
happy,child
happy,feel
happy,like
happy,they're
happy,nephew
happy,niece
happy,i'm
happy,pretty
happy,happy
happy,i'm
happy,around
mm,,tell
mm,,spend
mm,,ideal
mm,,weekend
well,tell
well,spend
well,ideal
well,weekend
feel,tell
feel,spend
feel,ideal
feel,weekend
pretty,tell
pretty,spend
pretty,ideal
pretty,weekend
happy,tell
happy,spend
happy,ideal
happy,weekend
whenever,tell
whenever,spend
whenever,ideal
whenever,weekend
see,tell
see,spend
see,ideal
see,weekend
nephew,,tell
nephew,,spend
nephew,,ideal
nephew,,weekend
uh,tell
uh,spend
uh,ideal
uh,weekend
a,,tell
a,,spend
a,,ideal
a,,weekend
best,tell
best,spend
best,ideal
best,weekend
friend's,tell
friend's,spend
friend's,ideal
friend's,weekend
child,tell
child,spend
child,ideal
child,weekend
feel,tell
feel,spend
feel,ideal
feel,weekend
like,tell
like,spend
like,ideal
like,weekend
they're,tell
they're,spend
they're,ideal
they're,weekend
nephew,tell
nephew,spend
nephew,ideal
nephew,weekend
niece,tell
niece,spend
niece,ideal
niece,weekend
i'm,tell
i'm,spend
i'm,ideal
i'm,weekend
pretty,tell
pretty,spend
pretty,ideal
pretty,weekend
happy,tell
happy,spend
happy,ideal
happy,weekend
i'm,tell
i'm,spend
i'm,ideal
i'm,weekend
around,tell
around,spend
around,ideal
around,weekend
tell,uh
tell,ideal
tell,weekend
tell,would
tell,um,
tell,would
tell,travel
tell,would
tell,probably
tell,traveling
tell,would,
tell,really
tell,enjoy
tell,getting
tell,city
tell,every
tell,weekend
tell,um,
tell,eh
tell,going
tell,anywhere
tell,really
tell,anywhere
tell,city
spend,uh
spend,ideal
spend,weekend
spend,would
spend,um,
spend,would
spend,travel
spend,would
spend,probably
spend,traveling
spend,would,
spend,really
spend,enjoy
spend,getting
spend,city
spend,every
spend,weekend
spend,um,
spend,eh
spend,going
spend,anywhere
spend,really
spend,anywhere
spend,city
ideal,uh
ideal,ideal
ideal,weekend
ideal,would
ideal,um,
ideal,would
ideal,travel
ideal,would
ideal,probably
ideal,traveling
ideal,would,
ideal,really
ideal,enjoy
ideal,getting
ideal,city
ideal,every
ideal,weekend
ideal,um,
ideal,eh
ideal,going
ideal,anywhere
ideal,really
ideal,anywhere
ideal,city
weekend,uh
weekend,ideal
weekend,weekend
weekend,would
weekend,um,
weekend,would
weekend,travel
weekend,would
weekend,probably
weekend,traveling
weekend,would,
weekend,really
weekend,enjoy
weekend,getting
weekend,city
weekend,every
weekend,weekend
weekend,um,
weekend,eh
weekend,going
weekend,anywhere
weekend,really
weekend,anywhere
weekend,city
uh,enjoy
uh,traveling
ideal,enjoy
ideal,traveling
weekend,enjoy
weekend,traveling
would,enjoy
would,traveling
um,,enjoy
um,,traveling
would,enjoy
would,traveling
travel,enjoy
travel,traveling
would,enjoy
would,traveling
probably,enjoy
probably,traveling
traveling,enjoy
traveling,traveling
would,,enjoy
would,,traveling
really,enjoy
really,traveling
enjoy,enjoy
enjoy,traveling
getting,enjoy
getting,traveling
city,enjoy
city,traveling
every,enjoy
every,traveling
weekend,enjoy
weekend,traveling
um,,enjoy
um,,traveling
eh,enjoy
eh,traveling
going,enjoy
going,traveling
anywhere,enjoy
anywhere,traveling
really,enjoy
really,traveling
anywhere,enjoy
anywhere,traveling
city,enjoy
city,traveling
enjoy,uh
enjoy,seeing
enjoy,way
enjoy,different
enjoy,people
enjoy,live
enjoy,people
enjoy,different
enjoy,wherever
enjoy,go
enjoy,really
enjoy,think
enjoy,people
enjoy,different
enjoy,go
enjoy,different
enjoy,place
enjoy,and,
enjoy,interact
enjoy,see
enjoy,world,
enjoy,different
enjoy,food,
enjoy,um,
enjoy,also
enjoy,like
enjoy,historical
enjoy,place
enjoy,i'm
enjoy,history
enjoy,enjoy
enjoy,um
enjoy,visiting
enjoy,anywhere
enjoy,sort
enjoy,a,
enjoy,historical
enjoy,significance
traveling,uh
traveling,seeing
traveling,way
traveling,different
traveling,people
traveling,live
traveling,people
traveling,different
traveling,wherever
traveling,go
traveling,really
traveling,think
traveling,people
traveling,different
traveling,go
traveling,different
traveling,place
traveling,and,
traveling,interact
traveling,see
traveling,world,
traveling,different
traveling,food,
traveling,um,
traveling,also
traveling,like
traveling,historical
traveling,place
traveling,i'm
traveling,history
traveling,enjoy
traveling,um
traveling,visiting
traveling,anywhere
traveling,sort
traveling,a,
traveling,historical
traveling,significance
uh,awesome
seeing,awesome
way,awesome
different,awesome
people,awesome
live,awesome
people,awesome
different,awesome
wherever,awesome
go,awesome
really,awesome
think,awesome
people,awesome
different,awesome
go,awesome
different,awesome
place,awesome
and,,awesome
interact,awesome
see,awesome
world,,awesome
different,awesome
food,,awesome
um,,awesome
also,awesome
like,awesome
historical,awesome
place,awesome
i'm,awesome
history,awesome
enjoy,awesome
um,awesome
visiting,awesome
anywhere,awesome
sort,awesome
a,,awesome
historical,awesome
significance,awesome
awesome,*laughter*
*laughter*,i'd
*laughter*,love
*laughter*,hear
*laughter*,one
*laughter*,trip
i'd,oh
i'd,taken
i'd,trip
i'd,long
i'd,time
i'd,um,
i'd,last
i'd,trip
i'd,really
i'd,took
i'd,went
i'd,france
i'd,year
i'd,ago
i'd,wedding,
i'd,really
i'd,good
i'd,time
i'd,always
i'd,wanted
i'd,go
i'd,paris
i'd,got
i'd,go
i'd,paris
i'd,went
i'd,little
i'd,town,
i'd,um,
i'd,that's
i'd,hour
i'd,away
i'd,paris
i'd,actual
i'd,wedding
i'd,was,
i'd,yeah
i'd,really
i'd,fun
i'd,think
i'd,church
i'd,wedding
i'd,uh
i'd,like
i'd,thousand
i'd,year
i'd,old
love,oh
love,taken
love,trip
love,long
love,time
love,um,
love,last
love,trip
love,really
love,took
love,went
love,france
love,year
love,ago
love,wedding,
love,really
love,good
love,time
love,always
love,wanted
love,go
love,paris
love,got
love,go
love,paris
love,went
love,little
love,town,
love,um,
love,that's
love,hour
love,away
love,paris
love,actual
love,wedding
love,was,
love,yeah
love,really
love,fun
love,think
love,church
love,wedding
love,uh
love,like
love,thousand
love,year
love,old
hear,oh
hear,taken
hear,trip
hear,long
hear,time
hear,um,
hear,last
hear,trip
hear,really
hear,took
hear,went
hear,france
hear,year
hear,ago
hear,wedding,
hear,really
hear,good
hear,time
hear,always
hear,wanted
hear,go
hear,paris
hear,got
hear,go
hear,paris
hear,went
hear,little
hear,town,
hear,um,
hear,that's
hear,hour
hear,away
hear,paris
hear,actual
hear,wedding
hear,was,
hear,yeah
hear,really
hear,fun
hear,think
hear,church
hear,wedding
hear,uh
hear,like
hear,thousand
hear,year
hear,old
one,oh
one,taken
one,trip
one,long
one,time
one,um,
one,last
one,trip
one,really
one,took
one,went
one,france
one,year
one,ago
one,wedding,
one,really
one,good
one,time
one,always
one,wanted
one,go
one,paris
one,got
one,go
one,paris
one,went
one,little
one,town,
one,um,
one,that's
one,hour
one,away
one,paris
one,actual
one,wedding
one,was,
one,yeah
one,really
one,fun
one,think
one,church
one,wedding
one,uh
one,like
one,thousand
one,year
one,old
trip,oh
trip,taken
trip,trip
trip,long
trip,time
trip,um,
trip,last
trip,trip
trip,really
trip,took
trip,went
trip,france
trip,year
trip,ago
trip,wedding,
trip,really
trip,good
trip,time
trip,always
trip,wanted
trip,go
trip,paris
trip,got
trip,go
trip,paris
trip,went
trip,little
trip,town,
trip,um,
trip,that's
trip,hour
trip,away
trip,paris
trip,actual
trip,wedding
trip,was,
trip,yeah
trip,really
trip,fun
trip,think
trip,church
trip,wedding
trip,uh
trip,like
trip,thousand
trip,year
trip,old
oh,wow
taken,wow
trip,wow
long,wow
time,wow
um,,wow
last,wow
trip,wow
really,wow
took,wow
went,wow
france,wow
year,wow
ago,wow
wedding,,wow
really,wow
good,wow
time,wow
always,wow
wanted,wow
go,wow
paris,wow
got,wow
go,wow
paris,wow
went,wow
little,wow
town,,wow
um,,wow
that's,wow
hour,wow
away,wow
paris,wow
actual,wow
wedding,wow
was,,wow
yeah,wow
really,wow
fun,wow
think,wow
church,wow
wedding,wow
uh,wow
like,wow
thousand,wow
year,wow
old,wow
wow,yeah
wow,really
wow,cool
wow,trip
yeah,what's
yeah,one
yeah,memorable
yeah,experience
really,what's
really,one
really,memorable
really,experience
cool,what's
cool,one
cool,memorable
cool,experience
trip,what's
trip,one
trip,memorable
trip,experience
what's,*sigh*,
what's,*sigh*
what's,like
what's,know
what's,*laughter*
what's,know
what's,what's
what's,would
what's,would
what's,considered
what's,memorable
one,*sigh*,
one,*sigh*
one,like
one,know
one,*laughter*
one,know
one,what's
one,would
one,would
one,considered
one,memorable
memorable,*sigh*,
memorable,*sigh*
memorable,like
memorable,know
memorable,*laughter*
memorable,know
memorable,what's
memorable,would
memorable,would
memorable,considered
memorable,memorable
experience,*sigh*,
experience,*sigh*
experience,like
experience,know
experience,*laughter*
experience,know
experience,what's
experience,would
experience,would
experience,considered
experience,memorable
*sigh*,,whatever
*sigh*,,come
*sigh*,,mind
*sigh*,whatever
*sigh*,come
*sigh*,mind
like,whatever
like,come
like,mind
know,whatever
know,come
know,mind
*laughter*,whatever
*laughter*,come
*laughter*,mind
know,whatever
know,come
know,mind
what's,whatever
what's,come
what's,mind
would,whatever
would,come
would,mind
would,whatever
would,come
would,mind
considered,whatever
considered,come
considered,mind
memorable,whatever
memorable,come
memorable,mind
whatever,uh,
whatever,memorable
whatever,experience,
whatever,probably
whatever,memorable
whatever,experience
whatever,guess
whatever,would
whatever,be,
whatever,nothing
whatever,particular
whatever,living
whatever,girl
whatever,told
whatever,earlier
whatever,think
whatever,now,
whatever,should've,
whatever,gotten
whatever,married,
whatever,um,
whatever,that's
whatever,something
whatever,stay
whatever,memory
whatever,that's
whatever,i'm
whatever,saying
whatever,memorable
whatever,because,
whatever,still
whatever,um,
whatever,eh
whatever,something
whatever,think
whatever,know
whatever,well
whatever,i'll
whatever,know
whatever,i'll
whatever,never
whatever,forget
whatever,any,
whatever,mm
whatever,particular
whatever,day
whatever,particular
whatever,moment
whatever,know
come,uh,
come,memorable
come,experience,
come,probably
come,memorable
come,experience
come,guess
come,would
come,be,
come,nothing
come,particular
come,living
come,girl
come,told
come,earlier
come,think
come,now,
come,should've,
come,gotten
come,married,
come,um,
come,that's
come,something
come,stay
come,memory
come,that's
come,i'm
come,saying
come,memorable
come,because,
come,still
come,um,
come,eh
come,something
come,think
come,know
come,well
come,i'll
come,know
come,i'll
come,never
come,forget
come,any,
come,mm
come,particular
come,day
come,particular
come,moment
come,know
mind,uh,
mind,memorable
mind,experience,
mind,probably
mind,memorable
mind,experience
mind,guess
mind,would
mind,be,
mind,nothing
mind,particular
mind,living
mind,girl
mind,told
mind,earlier
mind,think
mind,now,
mind,should've,
mind,gotten
mind,married,
mind,um,
mind,that's
mind,something
mind,stay
mind,memory
mind,that's
mind,i'm
mind,saying
mind,memorable
mind,because,
mind,still
mind,um,
mind,eh
mind,something
mind,think
mind,know
mind,well
mind,i'll
mind,know
mind,i'll
mind,never
mind,forget
mind,any,
mind,mm
mind,particular
mind,day
mind,particular
mind,moment
mind,know
uh,,thing
uh,,wish
uh,,could
uh,,change
memorable,thing
memorable,wish
memorable,could
memorable,change
experience,,thing
experience,,wish
experience,,could
experience,,change
probably,thing
probably,wish
probably,could
probably,change
memorable,thing
memorable,wish
memorable,could
memorable,change
experience,thing
experience,wish
experience,could
experience,change
guess,thing
guess,wish
guess,could
guess,change
would,thing
would,wish
would,could
would,change
be,,thing
be,,wish
be,,could
be,,change
nothing,thing
nothing,wish
nothing,could
nothing,change
particular,thing
particular,wish
particular,could
particular,change
living,thing
living,wish
living,could
living,change
girl,thing
girl,wish
girl,could
girl,change
told,thing
told,wish
told,could
told,change
earlier,thing
earlier,wish
earlier,could
earlier,change
think,thing
think,wish
think,could
think,change
now,,thing
now,,wish
now,,could
now,,change
should've,,thing
should've,,wish
should've,,could
should've,,change
gotten,thing
gotten,wish
gotten,could
gotten,change
married,,thing
married,,wish
married,,could
married,,change
um,,thing
um,,wish
um,,could
um,,change
that's,thing
that's,wish
that's,could
that's,change
something,thing
something,wish
something,could
something,change
stay,thing
stay,wish
stay,could
stay,change
memory,thing
memory,wish
memory,could
memory,change
that's,thing
that's,wish
that's,could
that's,change
i'm,thing
i'm,wish
i'm,could
i'm,change
saying,thing
saying,wish
saying,could
saying,change
memorable,thing
memorable,wish
memorable,could
memorable,change
because,,thing
because,,wish
because,,could
because,,change
still,thing
still,wish
still,could
still,change
um,,thing
um,,wish
um,,could
um,,change
eh,thing
eh,wish
eh,could
eh,change
something,thing
something,wish
something,could
something,change
think,thing
think,wish
think,could
think,change
know,thing
know,wish
know,could
know,change
well,thing
well,wish
well,could
well,change
i'll,thing
i'll,wish
i'll,could
i'll,change
know,thing
know,wish
know,could
know,change
i'll,thing
i'll,wish
i'll,could
i'll,change
never,thing
never,wish
never,could
never,change
forget,thing
forget,wish
forget,could
forget,change
any,,thing
any,,wish
any,,could
any,,change
mm,thing
mm,wish
mm,could
mm,change
particular,thing
particular,wish
particular,could
particular,change
day,thing
day,wish
day,could
day,change
particular,thing
particular,wish
particular,could
particular,change
moment,thing
moment,wish
moment,could
moment,change
know,thing
know,wish
know,could
know,change
thing,oh
thing,lot
thing,um,
thing,wish
thing,could
thing,healthier,
thing,one
thing,thing
thing,uh
thing,energetic,
thing,um,
thing,friendly
thing,well
thing,think
thing,pretty
thing,friendly,
thing,uh
thing,outgoing
thing,social
thing,uh
thing,social,
thing,um
thing,two
thing,thing
thing,mainly
thing,guess
thing,would
thing,like
thing,social
thing,enthusiastic
thing,more,
thing,healthier
wish,oh
wish,lot
wish,um,
wish,wish
wish,could
wish,healthier,
wish,one
wish,thing
wish,uh
wish,energetic,
wish,um,
wish,friendly
wish,well
wish,think
wish,pretty
wish,friendly,
wish,uh
wish,outgoing
wish,social
wish,uh
wish,social,
wish,um
wish,two
wish,thing
wish,mainly
wish,guess
wish,would
wish,like
wish,social
wish,enthusiastic
wish,more,
wish,healthier
could,oh
could,lot
could,um,
could,wish
could,could
could,healthier,
could,one
could,thing
could,uh
could,energetic,
could,um,
could,friendly
could,well
could,think
could,pretty
could,friendly,
could,uh
could,outgoing
could,social
could,uh
could,social,
could,um
could,two
could,thing
could,mainly
could,guess
could,would
could,like
could,social
could,enthusiastic
could,more,
could,healthier
change,oh
change,lot
change,um,
change,wish
change,could
change,healthier,
change,one
change,thing
change,uh
change,energetic,
change,um,
change,friendly
change,well
change,think
change,pretty
change,friendly,
change,uh
change,outgoing
change,social
change,uh
change,social,
change,um
change,two
change,thing
change,mainly
change,guess
change,would
change,like
change,social
change,enthusiastic
change,more,
change,healthier
oh,would
oh,best
oh,friend
oh,describe
lot,would
lot,best
lot,friend
lot,describe
um,,would
um,,best
um,,friend
um,,describe
wish,would
wish,best
wish,friend
wish,describe
could,would
could,best
could,friend
could,describe
healthier,,would
healthier,,best
healthier,,friend
healthier,,describe
one,would
one,best
one,friend
one,describe
thing,would
thing,best
thing,friend
thing,describe
uh,would
uh,best
uh,friend
uh,describe
energetic,,would
energetic,,best
energetic,,friend
energetic,,describe
um,,would
um,,best
um,,friend
um,,describe
friendly,would
friendly,best
friendly,friend
friendly,describe
well,would
well,best
well,friend
well,describe
think,would
think,best
think,friend
think,describe
pretty,would
pretty,best
pretty,friend
pretty,describe
friendly,,would
friendly,,best
friendly,,friend
friendly,,describe
uh,would
uh,best
uh,friend
uh,describe
outgoing,would
outgoing,best
outgoing,friend
outgoing,describe
social,would
social,best
social,friend
social,describe
uh,would
uh,best
uh,friend
uh,describe
social,,would
social,,best
social,,friend
social,,describe
um,would
um,best
um,friend
um,describe
two,would
two,best
two,friend
two,describe
thing,would
thing,best
thing,friend
thing,describe
mainly,would
mainly,best
mainly,friend
mainly,describe
guess,would
guess,best
guess,friend
guess,describe
would,would
would,best
would,friend
would,describe
like,would
like,best
like,friend
like,describe
social,would
social,best
social,friend
social,describe
enthusiastic,would
enthusiastic,best
enthusiastic,friend
enthusiastic,describe
more,,would
more,,best
more,,friend
more,,describe
healthier,would
healthier,best
healthier,friend
healthier,describe
would,oh
would,that's
would,good
would,question
would,best
would,friend
would,would
would,best
would,friend
would,describe
would,think,
would,think
would,would
would,say
would,i'm,
would,*sigh*
would,well
would,sound
would,cheesy
would,*laughter*
would,would
would,probably
would,say
would,i'm
would,spiritual
would,person,
would,i'm
would,giving
would,think
would,i'm
would,lot
would,selfish
would,people
would,think
would,people
would,think
would,i'm
would,selfish,
would,um,
would,probably
would,would
would,say
would,i'm
would,creative
would,also
best,oh
best,that's
best,good
best,question
best,best
best,friend
best,would
best,best
best,friend
best,describe
best,think,
best,think
best,would
best,say
best,i'm,
best,*sigh*
best,well
best,sound
best,cheesy
best,*laughter*
best,would
best,probably
best,say
best,i'm
best,spiritual
best,person,
best,i'm
best,giving
best,think
best,i'm
best,lot
best,selfish
best,people
best,think
best,people
best,think
best,i'm
best,selfish,
best,um,
best,probably
best,would
best,say
best,i'm
best,creative
best,also
friend,oh
friend,that's
friend,good
friend,question
friend,best
friend,friend
friend,would
friend,best
friend,friend
friend,describe
friend,think,
friend,think
friend,would
friend,say
friend,i'm,
friend,*sigh*
friend,well
friend,sound
friend,cheesy
friend,*laughter*
friend,would
friend,probably
friend,say
friend,i'm
friend,spiritual
friend,person,
friend,i'm
friend,giving
friend,think
friend,i'm
friend,lot
friend,selfish
friend,people
friend,think
friend,people
friend,think
friend,i'm
friend,selfish,
friend,um,
friend,probably
friend,would
friend,say
friend,i'm
friend,creative
friend,also
describe,oh
describe,that's
describe,good
describe,question
describe,best
describe,friend
describe,would
describe,best
describe,friend
describe,describe
describe,think,
describe,think
describe,would
describe,say
describe,i'm,
describe,*sigh*
describe,well
describe,sound
describe,cheesy
describe,*laughter*
describe,would
describe,probably
describe,say
describe,i'm
describe,spiritual
describe,person,
describe,i'm
describe,giving
describe,think
describe,i'm
describe,lot
describe,selfish
describe,people
describe,think
describe,people
describe,think
describe,i'm
describe,selfish,
describe,um,
describe,probably
describe,would
describe,say
describe,i'm
describe,creative
describe,also
oh,advice
oh,would
oh,give
oh,ten
oh,twenty
oh,year
oh,ago
that's,advice
that's,would
that's,give
that's,ten
that's,twenty
that's,year
that's,ago
good,advice
good,would
good,give
good,ten
good,twenty
good,year
good,ago
question,advice
question,would
question,give
question,ten
question,twenty
question,year
question,ago
best,advice
best,would
best,give
best,ten
best,twenty
best,year
best,ago
friend,advice
friend,would
friend,give
friend,ten
friend,twenty
friend,year
friend,ago
would,advice
would,would
would,give
would,ten
would,twenty
would,year
would,ago
best,advice
best,would
best,give
best,ten
best,twenty
best,year
best,ago
friend,advice
friend,would
friend,give
friend,ten
friend,twenty
friend,year
friend,ago
describe,advice
describe,would
describe,give
describe,ten
describe,twenty
describe,year
describe,ago
think,,advice
think,,would
think,,give
think,,ten
think,,twenty
think,,year
think,,ago
think,advice
think,would
think,give
think,ten
think,twenty
think,year
think,ago
would,advice
would,would
would,give
would,ten
would,twenty
would,year
would,ago
say,advice
say,would
say,give
say,ten
say,twenty
say,year
say,ago
i'm,,advice
i'm,,would
i'm,,give
i'm,,ten
i'm,,twenty
i'm,,year
i'm,,ago
*sigh*,advice
*sigh*,would
*sigh*,give
*sigh*,ten
*sigh*,twenty
*sigh*,year
*sigh*,ago
well,advice
well,would
well,give
well,ten
well,twenty
well,year
well,ago
sound,advice
sound,would
sound,give
sound,ten
sound,twenty
sound,year
sound,ago
cheesy,advice
cheesy,would
cheesy,give
cheesy,ten
cheesy,twenty
cheesy,year
cheesy,ago
*laughter*,advice
*laughter*,would
*laughter*,give
*laughter*,ten
*laughter*,twenty
*laughter*,year
*laughter*,ago
would,advice
would,would
would,give
would,ten
would,twenty
would,year
would,ago
probably,advice
probably,would
probably,give
probably,ten
probably,twenty
probably,year
probably,ago
say,advice
say,would
say,give
say,ten
