today,fine
get,yeah
done,yeah
late,yeah
paper,yeah
realized,yeah
traumatized,yeah
go,yeah
um,yeah
know,yeah
yeah,yeah
post,yeah
traumatic,yeah
stress,yeah
sometimes,yeah
come,yeah
later,yeah
adrenaline,yeah
dy,yeah
yeah,understand
yeah,um
yeah,think
yeah,uh
yeah,hitting
yeah,later
yeah,know
yeah,face
yeah,paper
yeah,wow
yeah,know
yeah,adrenaline
yeah,wow,
understand,hmm
um,hmm
think,hmm
uh,hmm
hitting,hmm
later,hmm
know,hmm
face,hmm
paper,hmm
wow,hmm
know,hmm
adrenaline,hmm
wow,,hmm
hmm,back
hmm,back
back,symptom
back,symptom
symptom,uh
symptom,extreme
symptom,uh
symptom,know
symptom,avoidance
symptom,getting
symptom,something
symptom,done
symptom,easy
symptom,me,
symptom,uh
symptom,thinking
symptom,thoroughly
symptom,studying
symptom,putting
symptom,uh
symptom,putting
symptom,feeling
symptom,going
symptom,paper
symptom,type
symptom,paper
symptom,even
symptom,class
symptom,assignment
symptom,again,
symptom,know
uh,noticed
uh,change
uh,behavior
uh,thought
uh,lately
extreme,noticed
extreme,change
extreme,behavior
extreme,thought
extreme,lately
uh,noticed
uh,change
uh,behavior
uh,thought
uh,lately
know,noticed
know,change
know,behavior
know,thought
know,lately
avoidance,noticed
avoidance,change
avoidance,behavior
avoidance,thought
avoidance,lately
getting,noticed
getting,change
getting,behavior
getting,thought
getting,lately
something,noticed
something,change
something,behavior
something,thought
something,lately
done,noticed
done,change
done,behavior
done,thought
done,lately
easy,noticed
easy,change
easy,behavior
easy,thought
easy,lately
me,,noticed
me,,change
me,,behavior
me,,thought
me,,lately
uh,noticed
uh,change
uh,behavior
uh,thought
uh,lately
thinking,noticed
thinking,change
thinking,behavior
thinking,thought
thinking,lately
thoroughly,noticed
thoroughly,change
thoroughly,behavior
thoroughly,thought
thoroughly,lately
studying,noticed
studying,change
studying,behavior
studying,thought
studying,lately
putting,noticed
putting,change
putting,behavior
putting,thought
putting,lately
uh,noticed
uh,change
uh,behavior
uh,thought
uh,lately
putting,noticed
putting,change
putting,behavior
putting,thought
putting,lately
feeling,noticed
feeling,change
feeling,behavior
feeling,thought
feeling,lately
going,noticed
going,change
going,behavior
going,thought
going,lately
paper,noticed
paper,change
paper,behavior
paper,thought
paper,lately
type,noticed
type,change
type,behavior
type,thought
type,lately
paper,noticed
paper,change
paper,behavior
paper,thought
paper,lately
even,noticed
even,change
even,behavior
even,thought
even,lately
class,noticed
class,change
class,behavior
class,thought
class,lately
assignment,noticed
assignment,change
assignment,behavior
assignment,thought
assignment,lately
again,,noticed
again,,change
again,,behavior
again,,thought
again,,lately
know,noticed
know,change
know,behavior
know,thought
know,lately
noticed,well
noticed,um
noticed,lately
noticed,um
noticed,know
noticed,back
noticed,sure
noticed,happened
noticed,ten
noticed,year
noticed,ago
noticed,settled
noticed,court
noticed,seven
noticed,year
noticed,ago
noticed,now,
noticed,uh
noticed,yeah
noticed,effective
noticed,know
noticed,effective
noticed,way
noticed,view
noticed,everything
noticed,confidence
noticed,kinda
noticed,thing
change,well
change,um
change,lately
change,um
change,know
change,back
change,sure
change,happened
change,ten
change,year
change,ago
change,settled
change,court
change,seven
change,year
change,ago
change,now,
change,uh
change,yeah
change,effective
change,know
change,effective
change,way
change,view
change,everything
change,confidence
change,kinda
change,thing
behavior,well
behavior,um
behavior,lately
behavior,um
behavior,know
behavior,back
behavior,sure
behavior,happened
behavior,ten
behavior,year
behavior,ago
behavior,settled
behavior,court
behavior,seven
behavior,year
behavior,ago
behavior,now,
behavior,uh
behavior,yeah
behavior,effective
behavior,know
behavior,effective
behavior,way
behavior,view
behavior,everything
behavior,confidence
behavior,kinda
behavior,thing
thought,well
thought,um
thought,lately
thought,um
thought,know
thought,back
thought,sure
thought,happened
thought,ten
thought,year
thought,ago
thought,settled
thought,court
thought,seven
thought,year
thought,ago
thought,now,
thought,uh
thought,yeah
thought,effective
thought,know
thought,effective
thought,way
thought,view
thought,everything
thought,confidence
thought,kinda
thought,thing
lately,well
lately,um
lately,lately
lately,um
lately,know
lately,back
lately,sure
lately,happened
lately,ten
lately,year
lately,ago
lately,settled
lately,court
lately,seven
lately,year
lately,ago
lately,now,
lately,uh
lately,yeah
lately,effective
lately,know
lately,effective
lately,way
lately,view
lately,everything
lately,confidence
lately,kinda
lately,thing
well,feel
well,like
well,therapy
well,useful
um,feel
um,like
um,therapy
um,useful
lately,feel
lately,like
lately,therapy
lately,useful
um,feel
um,like
um,therapy
um,useful
know,feel
know,like
know,therapy
know,useful
back,feel
back,like
back,therapy
back,useful
sure,feel
sure,like
sure,therapy
sure,useful
happened,feel
happened,like
happened,therapy
happened,useful
ten,feel
ten,like
ten,therapy
ten,useful
year,feel
year,like
year,therapy
year,useful
ago,feel
ago,like
ago,therapy
ago,useful
settled,feel
settled,like
settled,therapy
settled,useful
court,feel
court,like
court,therapy
court,useful
seven,feel
seven,like
seven,therapy
seven,useful
year,feel
year,like
year,therapy
year,useful
ago,feel
ago,like
ago,therapy
ago,useful
now,,feel
now,,like
now,,therapy
now,,useful
uh,feel
uh,like
uh,therapy
uh,useful
yeah,feel
yeah,like
yeah,therapy
yeah,useful
effective,feel
effective,like
effective,therapy
effective,useful
know,feel
know,like
know,therapy
know,useful
effective,feel
effective,like
effective,therapy
effective,useful
way,feel
way,like
way,therapy
way,useful
view,feel
view,like
view,therapy
view,useful
everything,feel
everything,like
everything,therapy
everything,useful
confidence,feel
confidence,like
confidence,therapy
confidence,useful
kinda,feel
kinda,like
kinda,therapy
kinda,useful
thing,feel
thing,like
thing,therapy
thing,useful
feel,i'm
feel,sorry
feel,repeat
feel,question
like,i'm
like,sorry
like,repeat
like,question
therapy,i'm
therapy,sorry
therapy,repeat
therapy,question
useful,i'm
useful,sorry
useful,repeat
useful,question
i'm,feel
i'm,like
i'm,therapy
i'm,useful
sorry,feel
sorry,like
sorry,therapy
sorry,useful
repeat,feel
repeat,like
repeat,therapy
repeat,useful
question,feel
question,like
question,therapy
question,useful
feel,uh
feel,peaceful
feel,feel
feel,peaceful
feel,well
feel,yeah
feel,peaceful
feel,settled
feel,uh
feel,angry
feel,ever
feel,happened,
feel,hard
feel,i'll
feel,probably
feel,ever
feel,feel
feel,peaceful
feel,issue
feel,ever
feel,always,
feel,mention
feel,always
feel,make
feel,angry
feel,go
feel,yeah
like,uh
like,peaceful
like,feel
like,peaceful
like,well
like,yeah
like,peaceful
like,settled
like,uh
like,angry
like,ever
like,happened,
like,hard
like,i'll
like,probably
like,ever
like,feel
like,peaceful
like,issue
like,ever
like,always,
like,mention
like,always
like,make
like,angry
like,go
like,yeah
therapy,uh
therapy,peaceful
therapy,feel
therapy,peaceful
therapy,well
therapy,yeah
therapy,peaceful
therapy,settled
therapy,uh
therapy,angry
therapy,ever
therapy,happened,
therapy,hard
therapy,i'll
therapy,probably
therapy,ever
therapy,feel
therapy,peaceful
therapy,issue
therapy,ever
therapy,always,
therapy,mention
therapy,always
therapy,make
therapy,angry
therapy,go
therapy,yeah
useful,uh
useful,peaceful
useful,feel
useful,peaceful
useful,well
useful,yeah
useful,peaceful
useful,settled
useful,uh
useful,angry
useful,ever
useful,happened,
useful,hard
useful,i'll
useful,probably
useful,ever
useful,feel
useful,peaceful
useful,issue
useful,ever
useful,always,
useful,mention
useful,always
useful,make
useful,angry
useful,go
useful,yeah
uh,could
uh,done
uh,anything
uh,avoid
peaceful,could
peaceful,done
peaceful,anything
peaceful,avoid
feel,could
feel,done
feel,anything
feel,avoid
peaceful,could
peaceful,done
peaceful,anything
peaceful,avoid
well,could
well,done
well,anything
well,avoid
yeah,could
yeah,done
yeah,anything
yeah,avoid
peaceful,could
peaceful,done
peaceful,anything
peaceful,avoid
settled,could
settled,done
settled,anything
settled,avoid
uh,could
uh,done
uh,anything
uh,avoid
angry,could
angry,done
angry,anything
angry,avoid
ever,could
ever,done
ever,anything
ever,avoid
happened,,could
happened,,done
happened,,anything
happened,,avoid
hard,could
hard,done
hard,anything
hard,avoid
i'll,could
i'll,done
i'll,anything
i'll,avoid
probably,could
probably,done
probably,anything
probably,avoid
ever,could
ever,done
ever,anything
ever,avoid
feel,could
feel,done
feel,anything
feel,avoid
peaceful,could
peaceful,done
peaceful,anything
peaceful,avoid
issue,could
issue,done
issue,anything
issue,avoid
ever,could
ever,done
ever,anything
ever,avoid
always,,could
always,,done
always,,anything
always,,avoid
mention,could
mention,done
mention,anything
mention,avoid
always,could
always,done
always,anything
always,avoid
make,could
make,done
make,anything
make,avoid
angry,could
angry,done
angry,anything
angry,avoid
go,could
go,done
go,anything
go,avoid
yeah,could
yeah,done
yeah,anything
yeah,avoid
could,think
could,tried
could,everything
could,avoid
could,know
could,uh,
could,uh
could,think
could,that's
could,aggravating
could,i'm
could,patient
could,person
could,realistic
could,um
could,tried
could,everything
could,avoid
could,uh
could,confrontation
could,matter
could,required
could,try
could,know
could,help
could,cover
could,damage
could,life
could,daughter's
could,life
done,think
done,tried
done,everything
done,avoid
done,know
done,uh,
done,uh
done,think
done,that's
done,aggravating
done,i'm
done,patient
done,person
done,realistic
done,um
done,tried
done,everything
done,avoid
done,uh
done,confrontation
done,matter
done,required
done,try
done,know
done,help
done,cover
done,damage
done,life
done,daughter's
done,life
anything,think
anything,tried
anything,everything
anything,avoid
anything,know
anything,uh,
anything,uh
anything,think
anything,that's
anything,aggravating
anything,i'm
anything,patient
anything,person
anything,realistic
anything,um
anything,tried
anything,everything
anything,avoid
anything,uh
anything,confrontation
anything,matter
anything,required
anything,try
anything,know
anything,help
anything,cover
anything,damage
anything,life
anything,daughter's
anything,life
avoid,think
avoid,tried
avoid,everything
avoid,avoid
avoid,know
avoid,uh,
avoid,uh
avoid,think
avoid,that's
avoid,aggravating
avoid,i'm
avoid,patient
avoid,person
avoid,realistic
avoid,um
avoid,tried
avoid,everything
avoid,avoid
avoid,uh
avoid,confrontation
avoid,matter
avoid,required
avoid,try
avoid,know
avoid,help
avoid,cover
avoid,damage
avoid,life
avoid,daughter's
avoid,life
think,consider
think,introvert
tried,consider
tried,introvert
everything,consider
everything,introvert
avoid,consider
avoid,introvert
know,consider
know,introvert
uh,,consider
uh,,introvert
uh,consider
uh,introvert
think,consider
think,introvert
that's,consider
that's,introvert
aggravating,consider
aggravating,introvert
i'm,consider
i'm,introvert
patient,consider
patient,introvert
person,consider
person,introvert
realistic,consider
realistic,introvert
um,consider
um,introvert
tried,consider
tried,introvert
everything,consider
everything,introvert
avoid,consider
avoid,introvert
uh,consider
uh,introvert
confrontation,consider
confrontation,introvert
matter,consider
matter,introvert
required,consider
required,introvert
try,consider
try,introvert
know,consider
know,introvert
help,consider
help,introvert
cover,consider
cover,introvert
damage,consider
damage,introvert
life,consider
life,introvert
daughter's,consider
daughter's,introvert
life,consider
life,introvert
consider,uh
consider,maybe
consider,one
consider,time
consider,life
consider,can't
consider,communicate
consider,uh
consider,know
consider,could
consider,communicate
consider,could
consider,overcome
consider,people's
consider,perception
consider,judgment
consider,can,
consider,effectively
consider,explain
consider,something
consider,uh
consider,help
consider,overcome
consider,perception
consider,yourself,
consider,others
consider,might
consider,normally
consider,judgment
consider,age
consider,anything
consider,like
introvert,uh
introvert,maybe
introvert,one
introvert,time
introvert,life
introvert,can't
introvert,communicate
introvert,uh
introvert,know
introvert,could
introvert,communicate
introvert,could
introvert,overcome
introvert,people's
introvert,perception
introvert,judgment
introvert,can,
introvert,effectively
introvert,explain
introvert,something
introvert,uh
introvert,help
introvert,overcome
introvert,perception
introvert,yourself,
introvert,others
introvert,might
introvert,normally
introvert,judgment
introvert,age
introvert,anything
introvert,like
uh,what's
uh,one
uh,memorable
uh,experience
maybe,what's
maybe,one
maybe,memorable
maybe,experience
one,what's
one,one
one,memorable
one,experience
time,what's
time,one
time,memorable
time,experience
life,what's
life,one
life,memorable
life,experience
can't,what's
can't,one
can't,memorable
can't,experience
communicate,what's
communicate,one
communicate,memorable
communicate,experience
uh,what's
uh,one
uh,memorable
uh,experience
know,what's
know,one
know,memorable
know,experience
could,what's
could,one
could,memorable
could,experience
communicate,what's
communicate,one
communicate,memorable
communicate,experience
could,what's
could,one
could,memorable
could,experience
overcome,what's
overcome,one
overcome,memorable
overcome,experience
people's,what's
people's,one
people's,memorable
people's,experience
perception,what's
perception,one
perception,memorable
perception,experience
judgment,what's
judgment,one
judgment,memorable
judgment,experience
can,,what's
can,,one
can,,memorable
can,,experience
effectively,what's
effectively,one
effectively,memorable
effectively,experience
explain,what's
explain,one
explain,memorable
explain,experience
something,what's
something,one
something,memorable
something,experience
uh,what's
uh,one
uh,memorable
uh,experience
help,what's
help,one
help,memorable
help,experience
overcome,what's
overcome,one
overcome,memorable
overcome,experience
perception,what's
perception,one
perception,memorable
perception,experience
yourself,,what's
yourself,,one
yourself,,memorable
yourself,,experience
others,what's
others,one
others,memorable
others,experience
might,what's
might,one
might,memorable
might,experience
normally,what's
normally,one
normally,memorable
normally,experience
judgment,what's
judgment,one
judgment,memorable
judgment,experience
age,what's
age,one
age,memorable
age,experience
anything,what's
anything,one
anything,memorable
anything,experience
like,what's
like,one
like,memorable
like,experience
what's,um,
what's,well
what's,raising
what's,daughter
what's,extendedly
what's,know
what's,uh,
what's,know
what's,um
what's,experience
what's,thinking
what's,thinking
what's,year
what's,success
what's,graduating
what's,law
what's,school,
what's,yeah
one,um,
one,well
one,raising
one,daughter
one,extendedly
one,know
one,uh,
one,know
one,um
one,experience
one,thinking
one,thinking
one,year
one,success
one,graduating
one,law
one,school,
one,yeah
memorable,um,
memorable,well
memorable,raising
memorable,daughter
memorable,extendedly
memorable,know
memorable,uh,
memorable,know
memorable,um
memorable,experience
memorable,thinking
memorable,thinking
memorable,year
memorable,success
memorable,graduating
memorable,law
memorable,school,
memorable,yeah
experience,um,
experience,well
experience,raising
experience,daughter
experience,extendedly
experience,know
experience,uh,
experience,know
experience,um
experience,experience
experience,thinking
experience,thinking
experience,year
experience,success
experience,graduating
experience,law
experience,school,
experience,yeah
um,,feel
um,,moment
well,feel
well,moment
raising,feel
raising,moment
daughter,feel
daughter,moment
extendedly,feel
extendedly,moment
know,feel
know,moment
uh,,feel
uh,,moment
know,feel
know,moment
um,feel
um,moment
experience,feel
experience,moment
thinking,feel
thinking,moment
thinking,feel
thinking,moment
year,feel
year,moment
success,feel
success,moment
graduating,feel
graduating,moment
law,feel
law,moment
school,,feel
school,,moment
yeah,feel
yeah,moment
feel,uh
feel,just,
feel,like
feel,lot
feel,work
feel,good
feel,ending,
feel,uh
feel,know
feel,happy
feel,glad
feel,fulfilled
feel,wish
feel,dream
feel,child
feel,fulfilled,
feel,know
feel,able
feel,make
feel,success
moment,uh
moment,just,
moment,like
moment,lot
moment,work
moment,good
moment,ending,
moment,uh
moment,know
moment,happy
moment,glad
moment,fulfilled
moment,wish
moment,dream
moment,child
moment,fulfilled,
moment,know
moment,able
moment,make
moment,success
uh,last
uh,time
uh,felt
uh,really
uh,happy
just,,last
just,,time
just,,felt
just,,really
just,,happy
like,last
like,time
like,felt
like,really
like,happy
lot,last
lot,time
lot,felt
lot,really
lot,happy
work,last
work,time
work,felt
work,really
work,happy
good,last
good,time
good,felt
good,really
good,happy
ending,,last
ending,,time
ending,,felt
ending,,really
ending,,happy
uh,last
uh,time
uh,felt
uh,really
uh,happy
know,last
know,time
know,felt
know,really
know,happy
happy,last
happy,time
happy,felt
happy,really
happy,happy
glad,last
glad,time
glad,felt
glad,really
glad,happy
fulfilled,last
fulfilled,time
fulfilled,felt
fulfilled,really
fulfilled,happy
wish,last
wish,time
wish,felt
wish,really
wish,happy
dream,last
dream,time
dream,felt
dream,really
dream,happy
child,last
child,time
child,felt
child,really
child,happy
fulfilled,,last
fulfilled,,time
fulfilled,,felt
fulfilled,,really
fulfilled,,happy
know,last
know,time
know,felt
know,really
know,happy
able,last
able,time
able,felt
able,really
able,happy
make,last
make,time
make,felt
make,really
make,happy
success,last
success,time
success,felt
success,really
success,happy
last,wow
last,um,
last,tend
last,kind
last,happy
last,life
last,'cause
last,alternative
last,gonna
last,harm
last,harm
last,know
last,ability
last,succeed,
last,try
last,force
last,happiness
last,guess
last,every
last,situation
last,life
last,route
last,find
last,something
last,uh
last,lost
last,weight
last,recently
last,made
last,really
last,happy
time,wow
time,um,
time,tend
time,kind
time,happy
time,life
time,'cause
time,alternative
time,gonna
time,harm
time,harm
time,know
time,ability
time,succeed,
time,try
time,force
time,happiness
time,guess
time,every
time,situation
time,life
time,route
time,find
time,something
time,uh
time,lost
time,weight
time,recently
time,made
time,really
time,happy
felt,wow
felt,um,
felt,tend
felt,kind
felt,happy
felt,life
felt,'cause
felt,alternative
felt,gonna
felt,harm
felt,harm
felt,know
felt,ability
felt,succeed,
felt,try
felt,force
felt,happiness
felt,guess
felt,every
felt,situation
felt,life
felt,route
felt,find
felt,something
felt,uh
felt,lost
felt,weight
felt,recently
felt,made
felt,really
felt,happy
really,wow
really,um,
really,tend
really,kind
really,happy
really,life
really,'cause
really,alternative
really,gonna
really,harm
really,harm
really,know
really,ability
really,succeed,
really,try
really,force
really,happiness
really,guess
really,every
really,situation
really,life
really,route
really,find
really,something
really,uh
really,lost
really,weight
really,recently
really,made
really,really
really,happy
happy,wow
happy,um,
happy,tend
happy,kind
happy,happy
happy,life
happy,'cause
happy,alternative
happy,gonna
happy,harm
happy,harm
happy,know
happy,ability
happy,succeed,
happy,try
happy,force
happy,happiness
happy,guess
happy,every
happy,situation
happy,life
happy,route
happy,find
happy,something
happy,uh
happy,lost
happy,weight
happy,recently
happy,made
happy,really
happy,happy
wow,travel
wow,lot
um,,travel
um,,lot
tend,travel
tend,lot
kind,travel
kind,lot
happy,travel
happy,lot
life,travel
life,lot
'cause,travel
'cause,lot
alternative,travel
alternative,lot
gonna,travel
gonna,lot
harm,travel
harm,lot
harm,travel
harm,lot
know,travel
know,lot
ability,travel
ability,lot
succeed,,travel
succeed,,lot
try,travel
try,lot
force,travel
force,lot
happiness,travel
happiness,lot
guess,travel
guess,lot
every,travel
every,lot
situation,travel
situation,lot
life,travel
life,lot
route,travel
route,lot
find,travel
find,lot
something,travel
something,lot
uh,travel
uh,lot
lost,travel
lost,lot
weight,travel
weight,lot
recently,travel
recently,lot
made,travel
made,lot
really,travel
really,lot
happy,travel
happy,lot
travel,travel
travel,little
travel,bit
travel,locally
travel,traveled
travel,younger
travel,really
travel,enjoyed
travel,busy
travel,last
travel,year
lot,travel
lot,little
lot,bit
lot,locally
lot,traveled
lot,younger
lot,really
lot,enjoyed
lot,busy
lot,last
lot,year
travel,yeah
travel,enjoy
travel,traveling
little,yeah
little,enjoy
little,traveling
bit,yeah
bit,enjoy
bit,traveling
locally,yeah
locally,enjoy
locally,traveling
traveled,yeah
traveled,enjoy
traveled,traveling
younger,yeah
younger,enjoy
younger,traveling
really,yeah
really,enjoy
really,traveling
enjoyed,yeah
enjoyed,enjoy
enjoyed,traveling
busy,yeah
busy,enjoy
busy,traveling
last,yeah
last,enjoy
last,traveling
year,yeah
year,enjoy
year,traveling
yeah,new
yeah,place
yeah,um
yeah,ability
yeah,take
yeah,worry
yeah,every
yeah,day
yeah,work,
yeah,concern
yeah,kind
yeah,put
yeah,away
yeah,see
yeah,something
yeah,new,
yeah,know
yeah,kind
yeah,way
enjoy,new
enjoy,place
enjoy,um
enjoy,ability
enjoy,take
enjoy,worry
enjoy,every
enjoy,day
enjoy,work,
enjoy,concern
enjoy,kind
enjoy,put
enjoy,away
enjoy,see
enjoy,something
enjoy,new,
enjoy,know
enjoy,kind
enjoy,way
traveling,new
traveling,place
traveling,um
traveling,ability
traveling,take
traveling,worry
traveling,every
traveling,day
traveling,work,
traveling,concern
traveling,kind
traveling,put
traveling,away
traveling,see
traveling,something
traveling,new,
traveling,know
traveling,kind
traveling,way
new,i'd
new,love
new,hear
new,one
new,trip
place,i'd
place,love
place,hear
place,one
place,trip
um,i'd
um,love
um,hear
um,one
um,trip
ability,i'd
ability,love
ability,hear
ability,one
ability,trip
take,i'd
take,love
take,hear
take,one
take,trip
worry,i'd
worry,love
worry,hear
worry,one
worry,trip
every,i'd
every,love
every,hear
every,one
every,trip
day,i'd
day,love
day,hear
day,one
day,trip
work,,i'd
work,,love
work,,hear
work,,one
work,,trip
concern,i'd
concern,love
concern,hear
concern,one
concern,trip
kind,i'd
kind,love
kind,hear
kind,one
kind,trip
put,i'd
put,love
put,hear
put,one
put,trip
away,i'd
away,love
away,hear
away,one
away,trip
see,i'd
see,love
see,hear
see,one
see,trip
something,i'd
something,love
something,hear
something,one
something,trip
new,,i'd
new,,love
new,,hear
new,,one
new,,trip
know,i'd
know,love
know,hear
know,one
know,trip
kind,i'd
kind,love
kind,hear
kind,one
kind,trip
way,i'd
way,love
way,hear
way,one
way,trip
i'd,i'm
i'd,going
i'd,back
i'd,uh
i'd,colorado
i'd,san
i'd,riosco
i'd,went
i'd,vale
i'd,uh
i'd,spent
i'd,night
i'd,um
i'd,spring
i'd,many
i'd,skiiers
i'd,beautiful
i'd,quiet,
i'd,lot
i'd,restaurant
i'd,deck
i'd,open
i'd,mountain
i'd,beautiful
love,i'm
love,going
love,back
love,uh
love,colorado
love,san
love,riosco
love,went
love,vale
love,uh
love,spent
love,night
love,um
love,spring
love,many
love,skiiers
love,beautiful
love,quiet,
love,lot
love,restaurant
love,deck
love,open
love,mountain
love,beautiful
hear,i'm
hear,going
hear,back
hear,uh
hear,colorado
hear,san
hear,riosco
hear,went
hear,vale
hear,uh
hear,spent
hear,night
hear,um
hear,spring
hear,many
hear,skiiers
hear,beautiful
hear,quiet,
hear,lot
hear,restaurant
hear,deck
hear,open
hear,mountain
hear,beautiful
one,i'm
one,going
one,back
one,uh
one,colorado
one,san
one,riosco
one,went
one,vale
one,uh
one,spent
one,night
one,um
one,spring
one,many
one,skiiers
one,beautiful
one,quiet,
one,lot
one,restaurant
one,deck
one,open
one,mountain
one,beautiful
trip,i'm
trip,going
trip,back
trip,uh
trip,colorado
trip,san
trip,riosco
trip,went
trip,vale
trip,uh
trip,spent
trip,night
trip,um
trip,spring
trip,many
trip,skiiers
trip,beautiful
trip,quiet,
trip,lot
trip,restaurant
trip,deck
trip,open
trip,mountain
trip,beautiful
i'm,sound
i'm,like
i'm,great
i'm,situation
going,sound
going,like
going,great
going,situation
back,sound
back,like
back,great
back,situation
uh,sound
uh,like
uh,great
uh,situation
colorado,sound
colorado,like
colorado,great
colorado,situation
san,sound
san,like
san,great
san,situation
riosco,sound
riosco,like
riosco,great
riosco,situation
went,sound
went,like
went,great
went,situation
vale,sound
vale,like
vale,great
vale,situation
uh,sound
uh,like
uh,great
uh,situation
spent,sound
spent,like
spent,great
spent,situation
night,sound
night,like
night,great
night,situation
um,sound
um,like
um,great
um,situation
spring,sound
spring,like
spring,great
spring,situation
many,sound
many,like
many,great
many,situation
skiiers,sound
skiiers,like
skiiers,great
skiiers,situation
beautiful,sound
beautiful,like
beautiful,great
beautiful,situation
quiet,,sound
quiet,,like
quiet,,great
quiet,,situation
lot,sound
lot,like
lot,great
lot,situation
restaurant,sound
restaurant,like
restaurant,great
restaurant,situation
deck,sound
deck,like
deck,great
deck,situation
open,sound
open,like
open,great
open,situation
mountain,sound
mountain,like
mountain,great
mountain,situation
beautiful,sound
beautiful,like
beautiful,great
beautiful,situation
sound,yeah
like,yeah
great,yeah
situation,yeah
yeah,would
yeah,best
yeah,friend
yeah,describe
would,wow
would,uh,
would,just,
would,um
would,ardent
would,i'm
would,hard
would,working
would,loyal
would,uh,
would,um
would,creative
best,wow
best,uh,
best,just,
best,um
best,ardent
best,i'm
best,hard
best,working
best,loyal
best,uh,
best,um
best,creative
friend,wow
friend,uh,
friend,just,
friend,um
friend,ardent
friend,i'm
friend,hard
friend,working
friend,loyal
friend,uh,
friend,um
friend,creative
describe,wow
describe,uh,
describe,just,
describe,um
describe,ardent
describe,i'm
describe,hard
describe,working
describe,loyal
describe,uh,
describe,um
describe,creative
wow,okay
wow,what's
wow,best
wow,thing
wow,parent
uh,,okay
uh,,what's
uh,,best
uh,,thing
uh,,parent
just,,okay
just,,what's
just,,best
just,,thing
just,,parent
um,okay
um,what's
um,best
um,thing
um,parent
ardent,okay
ardent,what's
ardent,best
ardent,thing
ardent,parent
i'm,okay
i'm,what's
i'm,best
i'm,thing
i'm,parent
hard,okay
hard,what's
hard,best
hard,thing
hard,parent
working,okay
working,what's
working,best
working,thing
working,parent
loyal,okay
loyal,what's
loyal,best
loyal,thing
loyal,parent
uh,,okay
uh,,what's
uh,,best
uh,,thing
uh,,parent
um,okay
um,what's
um,best
um,thing
um,parent
creative,okay
creative,what's
creative,best
creative,thing
creative,parent
okay,um
okay,seeing
okay,something
okay,creating
okay,trying
okay,create
okay,uh
okay,becomes
okay,something
okay,hoped
okay,picture
okay,would
okay,know
okay,that's
okay,case,
okay,know
okay,hard
okay,work
okay,uh
okay,fulfilled
okay,presented
okay,certain
okay,way
okay,know
okay,make
okay,happy
what's,um
what's,seeing
what's,something
what's,creating
what's,trying
what's,create
what's,uh
what's,becomes
what's,something
what's,hoped
what's,picture
what's,would
what's,know
what's,that's
what's,case,
what's,know
what's,hard
what's,work
what's,uh
what's,fulfilled
what's,presented
what's,certain
what's,way
what's,know
what's,make
what's,happy
best,um
best,seeing
best,something
best,creating
best,trying
best,create
best,uh
best,becomes
best,something
best,hoped
best,picture
best,would
best,know
best,that's
best,case,
best,know
best,hard
best,work
best,uh
best,fulfilled
best,presented
best,certain
best,way
best,know
best,make
best,happy
thing,um
thing,seeing
thing,something
thing,creating
thing,trying
thing,create
thing,uh
thing,becomes
thing,something
thing,hoped
thing,picture
thing,would
thing,know
thing,that's
thing,case,
thing,know
thing,hard
thing,work
thing,uh
thing,fulfilled
thing,presented
thing,certain
thing,way
thing,know
thing,make
thing,happy
parent,um
parent,seeing
parent,something
parent,creating
parent,trying
parent,create
parent,uh
parent,becomes
parent,something
parent,hoped
parent,picture
parent,would
parent,know
parent,that's
parent,case,
parent,know
parent,hard
parent,work
parent,uh
parent,fulfilled
parent,presented
parent,certain
parent,way
parent,know
parent,make
parent,happy
um,close
seeing,close
something,close
creating,close
trying,close
create,close
uh,close
becomes,close
something,close
hoped,close
picture,close
would,close
know,close
that's,close
case,,close
know,close
hard,close
work,close
uh,close
fulfilled,close
presented,close
certain,close
way,close
know,close
make,close
happy,close
close,daughter
close,um
close,pretty
close,close
close,baby
close,bay
close,area
close,send
close,picture
close,time
daughter,that's
daughter,great
um,that's
um,great
pretty,that's
pretty,great
close,that's
close,great
baby,that's
baby,great
bay,that's
bay,great
area,that's
area,great
send,that's
send,great
picture,that's
picture,great
time,that's
time,great
that's,okay
great,okay
okay,okay
