today,okay
better,hardest
better,decision
better,ever
better,make
choices,,tell
choices,,hardest
choices,,decision
choices,,ever
choices,,make
eh,,tell
eh,,hardest
eh,,decision
eh,,ever
eh,,make
regarding,tell
regarding,hardest
regarding,decision
regarding,ever
regarding,make
the,,tell
the,,hardest
the,,decision
the,,ever
the,,make
father,tell
father,hardest
father,decision
father,ever
father,make
children,,tell
children,,hardest
children,,decision
children,,ever
children,,make
stepfather,tell
stepfather,hardest
stepfather,decision
stepfather,ever
stepfather,make
tell,maybe,
tell,*sigh*
tell,um
tell,uh,
tell,left
tell,kid
hardest,maybe,
hardest,*sigh*
hardest,um
hardest,uh,
hardest,left
hardest,kid
decision,maybe,
decision,*sigh*
decision,um
decision,uh,
decision,left
decision,kid
ever,maybe,
ever,*sigh*
ever,um
ever,uh,
ever,left
ever,kid
make,maybe,
make,*sigh*
make,um
make,uh,
make,left
make,kid
maybe,,tell
*sigh*,tell
um,tell
uh,,tell
left,tell
kid,tell
tell,um,
tell,first
tell,marriage,
tell,uh,
tell,really
tell,uh
tell,immature
tell,unknowledgeable
tell,felt
tell,i,
tell,um
tell,provide
tell,child
tell,made
tell,choice
tell,to,
tell,leave
tell,father
tell,period
tell,time,
tell,um,
tell,regret,
tell,um
tell,thirty
tell,six,
tell,diagnosed
tell,cancer
tell,um,
tell,make
tell,choice
tell,again,
tell,uh
tell,leaving
tell,kid
tell,perspective
tell,fathers,
tell,um,
tell,uh
tell,got
tell,better
tell,able
tell,to,
tell,um
tell,full-time
tell,mother
um,,sound
um,,really
um,,hard
first,sound
first,really
first,hard
marriage,,sound
marriage,,really
marriage,,hard
uh,,sound
uh,,really
uh,,hard
really,sound
really,really
really,hard
uh,sound
uh,really
uh,hard
immature,sound
immature,really
immature,hard
unknowledgeable,sound
unknowledgeable,really
unknowledgeable,hard
felt,sound
felt,really
felt,hard
i,,sound
i,,really
i,,hard
um,sound
um,really
um,hard
provide,sound
provide,really
provide,hard
child,sound
child,really
child,hard
made,sound
made,really
made,hard
choice,sound
choice,really
choice,hard
to,,sound
to,,really
to,,hard
leave,sound
leave,really
leave,hard
father,sound
father,really
father,hard
period,sound
period,really
period,hard
time,,sound
time,,really
time,,hard
um,,sound
um,,really
um,,hard
regret,,sound
regret,,really
regret,,hard
um,sound
um,really
um,hard
thirty,sound
thirty,really
thirty,hard
six,,sound
six,,really
six,,hard
diagnosed,sound
diagnosed,really
diagnosed,hard
cancer,sound
cancer,really
cancer,hard
um,,sound
um,,really
um,,hard
make,sound
make,really
make,hard
choice,sound
choice,really
choice,hard
again,,sound
again,,really
again,,hard
uh,sound
uh,really
uh,hard
leaving,sound
leaving,really
leaving,hard
kid,sound
kid,really
kid,hard
perspective,sound
perspective,really
perspective,hard
fathers,,sound
fathers,,really
fathers,,hard
um,,sound
um,,really
um,,hard
uh,sound
uh,really
uh,hard
got,sound
got,really
got,hard
better,sound
better,really
better,hard
able,sound
able,really
able,hard
to,,sound
to,,really
to,,hard
um,sound
um,really
um,hard
full-time,sound
full-time,really
full-time,hard
mother,sound
mother,really
mother,hard
sound,yeah
really,yeah
hard,yeah
yeah,cope
cope,separation
cope,kid
cope,really
cope,hard
cope,separation
cope,kid
cope,really
cope,hard
cope,um
separation,yeah
kid,yeah
really,yeah
hard,yeah
separation,yeah
kid,yeah
really,yeah
hard,yeah
um,yeah
yeah,feel,
yeah,ashamed
yeah,guilt
yeah,remorse
i,,easy
i,,get
i,,good
i,,night's
i,,sleep
um,easy
um,get
um,good
um,night's
um,sleep
stable,,easy
stable,,get
stable,,good
stable,,night's
stable,,sleep
uh,,easy
uh,,get
uh,,good
uh,,night's
uh,,sleep
uh,easy
uh,get
uh,good
uh,night's
uh,sleep
financial,easy
financial,get
financial,good
financial,night's
financial,sleep
um,,easy
um,,get
um,,good
um,,night's
um,,sleep
hmm,,easy
hmm,,get
hmm,,good
hmm,,night's
hmm,,sleep
uh,,easy
uh,,get
uh,,good
uh,,night's
uh,,sleep
uh,easy
uh,get
uh,good
uh,night's
uh,sleep
financial,easy
financial,get
financial,good
financial,night's
financial,sleep
emotional,easy
emotional,get
emotional,good
emotional,night's
emotional,sleep
psychological,easy
psychological,get
psychological,good
psychological,night's
psychological,sleep
foundation,,easy
foundation,,get
foundation,,good
foundation,,night's
foundation,,sleep
might,easy
might,get
might,good
might,night's
might,sleep
ability,easy
ability,get
ability,good
ability,night's
ability,sleep
caused,easy
caused,get
caused,good
caused,night's
caused,sleep
them,,easy
them,,get
them,,good
them,,night's
them,,sleep
um,,easy
um,,get
um,,good
um,,night's
um,,sleep
problem,easy
problem,get
problem,good
problem,night's
problem,sleep
today,easy
today,get
today,good
today,night's
today,sleep
easy,mm
easy,sometimes
easy,good,
easy,really
easy,tired,
easy,um
easy,sometimes
easy,good
get,mm
get,sometimes
get,good,
get,really
get,tired,
get,um
get,sometimes
get,good
good,mm
good,sometimes
good,good,
good,really
good,tired,
good,um
good,sometimes
good,good
night's,mm
night's,sometimes
night's,good,
night's,really
night's,tired,
night's,um
night's,sometimes
night's,good
sleep,mm
sleep,sometimes
sleep,good,
sleep,really
sleep,tired,
sleep,um
sleep,sometimes
sleep,good
mm,like
mm,sleep
mm,well
sometimes,like
sometimes,sleep
sometimes,well
good,,like
good,,sleep
good,,well
really,like
really,sleep
really,well
tired,,like
tired,,sleep
tired,,well
um,like
um,sleep
um,well
sometimes,like
sometimes,sleep
sometimes,well
good,like
good,sleep
good,well
like,mm,
like,ineffective
sleep,mm,
sleep,ineffective
well,mm,
well,ineffective
mm,,feeling
mm,,lately
ineffective,feeling
ineffective,lately
feeling,mm,
feeling,ineffective
lately,mm,
lately,ineffective
mm,,noticed
mm,,change
mm,,behavior
mm,,thought
mm,,lately
ineffective,noticed
ineffective,change
ineffective,behavior
ineffective,thought
ineffective,lately
noticed,*sigh*
noticed,think
noticed,i'm
noticed,making
noticed,conscientious
noticed,effort
noticed,um,
noticed,get
noticed,organized
noticed,and,
noticed,uh,
noticed,um
noticed,take
noticed,um,
noticed,step
noticed,to,
noticed,uh
noticed,physical
noticed,health
noticed,um
noticed,well-being,
noticed,um,
noticed,getting
noticed,forcing
noticed,uh
noticed,participate
noticed,life
change,*sigh*
change,think
change,i'm
change,making
change,conscientious
change,effort
change,um,
change,get
change,organized
change,and,
change,uh,
change,um
change,take
change,um,
change,step
change,to,
change,uh
change,physical
change,health
change,um
change,well-being,
change,um,
change,getting
change,forcing
change,uh
change,participate
change,life
behavior,*sigh*
behavior,think
behavior,i'm
behavior,making
behavior,conscientious
behavior,effort
behavior,um,
behavior,get
behavior,organized
behavior,and,
behavior,uh,
behavior,um
behavior,take
behavior,um,
behavior,step
behavior,to,
behavior,uh
behavior,physical
behavior,health
behavior,um
behavior,well-being,
behavior,um,
behavior,getting
behavior,forcing
behavior,uh
behavior,participate
behavior,life
thought,*sigh*
thought,think
thought,i'm
thought,making
thought,conscientious
thought,effort
thought,um,
thought,get
thought,organized
thought,and,
thought,uh,
thought,um
thought,take
thought,um,
thought,step
thought,to,
thought,uh
thought,physical
thought,health
thought,um
thought,well-being,
thought,um,
thought,getting
thought,forcing
thought,uh
thought,participate
thought,life
lately,*sigh*
lately,think
lately,i'm
lately,making
lately,conscientious
lately,effort
lately,um,
lately,get
lately,organized
lately,and,
lately,uh,
lately,um
lately,take
lately,um,
lately,step
lately,to,
lately,uh
lately,physical
lately,health
lately,um
lately,well-being,
lately,um,
lately,getting
lately,forcing
lately,uh
lately,participate
lately,life
*sigh*,ever
*sigh*,diagnosed
*sigh*,ptsd
think,ever
think,diagnosed
think,ptsd
i'm,ever
i'm,diagnosed
i'm,ptsd
making,ever
making,diagnosed
making,ptsd
conscientious,ever
conscientious,diagnosed
conscientious,ptsd
effort,ever
effort,diagnosed
effort,ptsd
um,,ever
um,,diagnosed
um,,ptsd
get,ever
get,diagnosed
get,ptsd
organized,ever
organized,diagnosed
organized,ptsd
and,,ever
and,,diagnosed
and,,ptsd
uh,,ever
uh,,diagnosed
uh,,ptsd
um,ever
um,diagnosed
um,ptsd
take,ever
take,diagnosed
take,ptsd
um,,ever
um,,diagnosed
um,,ptsd
step,ever
step,diagnosed
step,ptsd
to,,ever
to,,diagnosed
to,,ptsd
uh,ever
uh,diagnosed
uh,ptsd
physical,ever
physical,diagnosed
physical,ptsd
health,ever
health,diagnosed
health,ptsd
um,ever
um,diagnosed
um,ptsd
well-being,,ever
well-being,,diagnosed
well-being,,ptsd
um,,ever
um,,diagnosed
um,,ptsd
getting,ever
getting,diagnosed
getting,ptsd
forcing,ever
forcing,diagnosed
forcing,ptsd
uh,ever
uh,diagnosed
uh,ptsd
participate,ever
participate,diagnosed
participate,ptsd
life,ever
life,diagnosed
life,ptsd
diagnosed,yes
depression,yes
yes,long
yes,ago
yes,diagnosed
long,um
long,originally
long,think
long,diagnosed
long,nineteen,
long,eighty,
long,maybe
long,never
long,formal
long,diagnosis
ago,um
ago,originally
ago,think
ago,diagnosed
ago,nineteen,
ago,eighty,
ago,maybe
ago,never
ago,formal
ago,diagnosis
diagnosed,um
diagnosed,originally
diagnosed,think
diagnosed,diagnosed
diagnosed,nineteen,
diagnosed,eighty,
diagnosed,maybe
diagnosed,never
diagnosed,formal
diagnosed,diagnosis
um,got
um,seek
um,help
originally,got
originally,seek
originally,help
think,got
think,seek
think,help
diagnosed,got
diagnosed,seek
diagnosed,help
nineteen,,got
nineteen,,seek
nineteen,,help
eighty,,got
eighty,,seek
eighty,,help
maybe,got
maybe,seek
maybe,help
never,got
never,seek
never,help
formal,got
formal,seek
formal,help
diagnosis,got
diagnosis,seek
diagnosis,help
got,um
got,tried
got,commit
got,suicide
seek,um
seek,tried
seek,commit
seek,suicide
help,um
help,tried
help,commit
help,suicide
um,still
um,go
um,therapy
tried,still
tried,go
tried,therapy
commit,still
commit,go
commit,therapy
suicide,still
suicide,go
suicide,therapy
still,yes
go,yes
therapy,yes
yes,feel
yes,like
yes,therapy
yes,useful
feel,sometimes
like,sometimes
therapy,sometimes
useful,sometimes
sometimes,sort
sometimes,change
sometimes,noticed
sometimes,since
sometimes,going
sometimes,therapy
sort,um,
sort,uh
sort,i'm
sort,longer,
sort,uh
sort,truly
sort,suicidal
change,um,
change,uh
change,i'm
change,longer,
change,uh
change,truly
change,suicidal
noticed,um,
noticed,uh
noticed,i'm
noticed,longer,
noticed,uh
noticed,truly
noticed,suicidal
since,um,
since,uh
since,i'm
since,longer,
since,uh
since,truly
since,suicidal
going,um,
going,uh
going,i'm
going,longer,
going,uh
going,truly
going,suicidal
therapy,um,
therapy,uh
therapy,i'm
therapy,longer,
therapy,uh
therapy,truly
therapy,suicidal
um,,tell
um,,last
um,,time
um,,felt
um,,really
um,,happy
uh,tell
uh,last
uh,time
uh,felt
uh,really
uh,happy
i'm,tell
i'm,last
i'm,time
i'm,felt
i'm,really
i'm,happy
longer,,tell
longer,,last
longer,,time
longer,,felt
longer,,really
longer,,happy
uh,tell
uh,last
uh,time
uh,felt
uh,really
uh,happy
truly,tell
truly,last
truly,time
truly,felt
truly,really
truly,happy
suicidal,tell
suicidal,last
suicidal,time
suicidal,felt
suicidal,really
suicidal,happy
tell,mm,
tell,know,
tell,two
tell,thousand
tell,six
tell,two
tell,thousand
tell,seven
last,mm,
last,know,
last,two
last,thousand
last,six
last,two
last,thousand
last,seven
time,mm,
time,know,
time,two
time,thousand
time,six
time,two
time,thousand
time,seven
felt,mm,
felt,know,
felt,two
felt,thousand
felt,six
felt,two
felt,thousand
felt,seven
really,mm,
really,know,
really,two
really,thousand
really,six
really,two
really,thousand
really,seven
happy,mm,
happy,know,
happy,two
happy,thousand
happy,six
happy,two
happy,thousand
happy,seven
mm,,tell
mm,,something
mm,,recently
mm,,really
mm,,enjoyed
know,,tell
know,,something
know,,recently
know,,really
know,,enjoyed
two,tell
two,something
two,recently
two,really
two,enjoyed
thousand,tell
thousand,something
thousand,recently
thousand,really
thousand,enjoyed
six,tell
six,something
six,recently
six,really
six,enjoyed
two,tell
two,something
two,recently
two,really
two,enjoyed
thousand,tell
thousand,something
thousand,recently
thousand,really
thousand,enjoyed
seven,tell
seven,something
seven,recently
seven,really
seven,enjoyed
tell,*sigh*,
tell,went
tell,beach
tell,walk
tell,dog
something,*sigh*,
something,went
something,beach
something,walk
something,dog
recently,*sigh*,
recently,went
recently,beach
recently,walk
recently,dog
really,*sigh*,
really,went
really,beach
really,walk
really,dog
enjoyed,*sigh*,
enjoyed,went
enjoyed,beach
enjoyed,walk
enjoyed,dog
*sigh*,,would
*sigh*,,say
*sigh*,,best
*sigh*,,quality
went,would
went,say
went,best
went,quality
beach,would
beach,say
beach,best
beach,quality
walk,would
walk,say
walk,best
walk,quality
dog,would
dog,say
dog,best
dog,quality
would,have,
would,great
would,ability
would,empathize
would,open
would,to,
would,learning
would,um,
would,crave
would,learning,
would,i'm
would,um
would,socially
would,empathetic,
would,love
would,children,
would,um,
would,i'm
would,good
would,friend
say,have,
say,great
say,ability
say,empathize
say,open
say,to,
say,learning
say,um,
say,crave
say,learning,
say,i'm
say,um
say,socially
say,empathetic,
say,love
say,children,
say,um,
say,i'm
say,good
say,friend
best,have,
best,great
best,ability
best,empathize
best,open
best,to,
best,learning
best,um,
best,crave
best,learning,
best,i'm
best,um
best,socially
best,empathetic,
best,love
best,children,
best,um,
best,i'm
best,good
best,friend
quality,have,
quality,great
quality,ability
quality,empathize
quality,open
quality,to,
quality,learning
quality,um,
quality,crave
quality,learning,
quality,i'm
quality,um
quality,socially
quality,empathetic,
quality,love
quality,children,
quality,um,
quality,i'm
quality,good
quality,friend
have,,thing
have,,wish
have,,could
have,,change
great,thing
great,wish
great,could
great,change
ability,thing
ability,wish
ability,could
ability,change
empathize,thing
empathize,wish
empathize,could
empathize,change
open,thing
open,wish
open,could
open,change
to,,thing
to,,wish
to,,could
to,,change
learning,thing
learning,wish
learning,could
learning,change
um,,thing
um,,wish
um,,could
um,,change
crave,thing
crave,wish
crave,could
crave,change
learning,,thing
learning,,wish
learning,,could
learning,,change
i'm,thing
i'm,wish
i'm,could
i'm,change
um,thing
um,wish
um,could
um,change
socially,thing
socially,wish
socially,could
socially,change
empathetic,,thing
empathetic,,wish
empathetic,,could
empathetic,,change
love,thing
love,wish
love,could
love,change
children,,thing
children,,wish
children,,could
children,,change
um,,thing
um,,wish
um,,could
um,,change
i'm,thing
i'm,wish
i'm,could
i'm,change
good,thing
good,wish
good,could
good,change
friend,thing
friend,wish
friend,could
friend,change
thing,mm,
thing,well
thing,depression
thing,one
thing,thing,
thing,um,
thing,um,
thing,wish
thing,intelligent,
thing,school
thing,easier
thing,me,
thing,um,
thing,wish
thing,uh
thing,low
thing,self-esteem,
thing,um,
thing,wish
thing,could
thing,be,
thing,motivated
thing,participating
thing,area
thing,i'm
thing,interested
wish,mm,
wish,well
wish,depression
wish,one
wish,thing,
wish,um,
wish,um,
wish,wish
wish,intelligent,
wish,school
wish,easier
wish,me,
wish,um,
wish,wish
wish,uh
wish,low
wish,self-esteem,
wish,um,
wish,wish
wish,could
wish,be,
wish,motivated
wish,participating
wish,area
wish,i'm
wish,interested
could,mm,
could,well
could,depression
could,one
could,thing,
could,um,
could,um,
could,wish
could,intelligent,
could,school
could,easier
could,me,
could,um,
could,wish
could,uh
could,low
could,self-esteem,
could,um,
could,wish
could,could
could,be,
could,motivated
could,participating
could,area
could,i'm
could,interested
change,mm,
change,well
change,depression
change,one
change,thing,
change,um,
change,um,
change,wish
change,intelligent,
change,school
change,easier
change,me,
change,um,
change,wish
change,uh
change,low
change,self-esteem,
change,um,
change,wish
change,could
change,be,
change,motivated
change,participating
change,area
change,i'm
change,interested
mm,,anything
mm,,regret
well,anything
well,regret
depression,anything
depression,regret
one,anything
one,regret
thing,,anything
thing,,regret
um,,anything
um,,regret
um,,anything
um,,regret
wish,anything
wish,regret
intelligent,,anything
intelligent,,regret
school,anything
school,regret
easier,anything
easier,regret
me,,anything
me,,regret
um,,anything
um,,regret
wish,anything
wish,regret
uh,anything
uh,regret
low,anything
low,regret
self-esteem,,anything
self-esteem,,regret
um,,anything
um,,regret
wish,anything
wish,regret
could,anything
could,regret
be,,anything
be,,regret
motivated,anything
motivated,regret
participating,anything
participating,regret
area,anything
area,regret
i'm,anything
i'm,regret
interested,anything
interested,regret
anything,yeah
regret,yeah
yeah,advice
yeah,would
yeah,give
yeah,ten
yeah,twenty
yeah,year
yeah,ago
advice,go
advice,college
would,go
would,college
give,go
give,college
ten,go
ten,college
twenty,go
twenty,college
year,go
year,college
ago,go
ago,college
go,proud
go,life
college,proud
college,life
