today,okay
better,noticed
better,since
better,going
better,therapy
psychiatrist,sort
psychiatrist,change
psychiatrist,noticed
psychiatrist,since
psychiatrist,going
psychiatrist,therapy
psychologist,sort
psychologist,change
psychologist,noticed
psychologist,since
psychologist,going
psychologist,therapy
opposed,sort
opposed,change
opposed,noticed
opposed,since
opposed,going
opposed,therapy
psychiatrist,sort
psychiatrist,change
psychiatrist,noticed
psychiatrist,since
psychiatrist,going
psychiatrist,therapy
sort,um,
sort,well
sort,i'm
sort,going
sort,therapy
sort,but,
sort,therapy
sort,um,
sort,like
sort,people
sort,trying
sort,uh
sort,come
sort,check
sort,give
sort,medication,
sort,um
sort,therapy
sort,back
sort,forth
sort,like
sort,okay
sort,well
sort,think
sort,think
sort,kind
sort,therapy
sort,better
change,um,
change,well
change,i'm
change,going
change,therapy
change,but,
change,therapy
change,um,
change,like
change,people
change,trying
change,uh
change,come
change,check
change,give
change,medication,
change,um
change,therapy
change,back
change,forth
change,like
change,okay
change,well
change,think
change,think
change,kind
change,therapy
change,better
noticed,um,
noticed,well
noticed,i'm
noticed,going
noticed,therapy
noticed,but,
noticed,therapy
noticed,um,
noticed,like
noticed,people
noticed,trying
noticed,uh
noticed,come
noticed,check
noticed,give
noticed,medication,
noticed,um
noticed,therapy
noticed,back
noticed,forth
noticed,like
noticed,okay
noticed,well
noticed,think
noticed,think
noticed,kind
noticed,therapy
noticed,better
since,um,
since,well
since,i'm
since,going
since,therapy
since,but,
since,therapy
since,um,
since,like
since,people
since,trying
since,uh
since,come
since,check
since,give
since,medication,
since,um
since,therapy
since,back
since,forth
since,like
since,okay
since,well
since,think
since,think
since,kind
since,therapy
since,better
going,um,
going,well
going,i'm
going,going
going,therapy
going,but,
going,therapy
going,um,
going,like
going,people
going,trying
going,uh
going,come
going,check
going,give
going,medication,
going,um
going,therapy
going,back
going,forth
going,like
going,okay
going,well
going,think
going,think
going,kind
going,therapy
going,better
therapy,um,
therapy,well
therapy,i'm
therapy,going
therapy,therapy
therapy,but,
therapy,therapy
therapy,um,
therapy,like
therapy,people
therapy,trying
therapy,uh
therapy,come
therapy,check
therapy,give
therapy,medication,
therapy,um
therapy,therapy
therapy,back
therapy,forth
therapy,like
therapy,okay
therapy,well
therapy,think
therapy,think
therapy,kind
therapy,therapy
therapy,better
um,,stop
well,stop
i'm,stop
going,stop
therapy,stop
but,,stop
therapy,stop
um,,stop
like,stop
people,stop
trying,stop
uh,stop
come,stop
check,stop
give,stop
medication,,stop
um,stop
therapy,stop
back,stop
forth,stop
like,stop
okay,stop
well,stop
think,stop
think,stop
kind,stop
therapy,stop
better,stop
stop,um
stop,just,
stop,getting
stop,right
stop,therapist
stop,recently,
stop,um
stop,knew
stop,root
stop,problem
stop,drinking
stop,'cause
stop,depressant
um,mhm
just,,mhm
getting,mhm
right,mhm
therapist,mhm
recently,,mhm
um,mhm
knew,mhm
root,mhm
problem,mhm
drinking,mhm
'cause,mhm
depressant,mhm
mhm,mm
mhm,know
mhm,stopping
mhm,drinking
mhm,definitely
mhm,made
mhm,much
mhm,clearer
mhm,mind
mhm,work
mhm,thing
mhm,know
mm,tell
mm,something
mm,recently
mm,really
mm,enjoyed
know,tell
know,something
know,recently
know,really
know,enjoyed
stopping,tell
stopping,something
stopping,recently
stopping,really
stopping,enjoyed
drinking,tell
drinking,something
drinking,recently
drinking,really
drinking,enjoyed
definitely,tell
definitely,something
definitely,recently
definitely,really
definitely,enjoyed
made,tell
made,something
made,recently
made,really
made,enjoyed
much,tell
much,something
much,recently
much,really
much,enjoyed
clearer,tell
clearer,something
clearer,recently
clearer,really
clearer,enjoyed
mind,tell
mind,something
mind,recently
mind,really
mind,enjoyed
work,tell
work,something
work,recently
work,really
work,enjoyed
thing,tell
thing,something
thing,recently
thing,really
thing,enjoyed
know,tell
know,something
know,recently
know,really
know,enjoyed
tell,um,
tell,can't
tell,really
tell,think
tell,anything
tell,right
something,um,
something,can't
something,really
something,think
something,anything
something,right
recently,um,
recently,can't
recently,really
recently,think
recently,anything
recently,right
really,um,
really,can't
really,really
really,think
really,anything
really,right
enjoyed,um,
enjoyed,can't
enjoyed,really
enjoyed,think
enjoyed,anything
enjoyed,right
um,,last
um,,time
um,,felt
um,,really
um,,happy
can't,last
can't,time
can't,felt
can't,really
can't,happy
really,last
really,time
really,felt
really,really
really,happy
think,last
think,time
think,felt
think,really
think,happy
anything,last
anything,time
anything,felt
anything,really
anything,happy
right,last
right,time
right,felt
right,really
right,happy
last,um,
last,long
last,time
last,can't
last,really
last,think
last,time
last,felt
last,really
last,happy
time,um,
time,long
time,time
time,can't
time,really
time,think
time,time
time,felt
time,really
time,happy
felt,um,
felt,long
felt,time
felt,can't
felt,really
felt,think
felt,time
felt,felt
felt,really
felt,happy
really,um,
really,long
really,time
really,can't
really,really
really,think
really,time
really,felt
really,really
really,happy
happy,um,
happy,long
happy,time
happy,can't
happy,really
happy,think
happy,time
happy,felt
happy,really
happy,happy
um,,i'm
um,,sorry
um,,hear
long,i'm
long,sorry
long,hear
time,i'm
time,sorry
time,hear
can't,i'm
can't,sorry
can't,hear
really,i'm
really,sorry
really,hear
think,i'm
think,sorry
think,hear
time,i'm
time,sorry
time,hear
felt,i'm
felt,sorry
felt,hear
really,i'm
really,sorry
really,hear
happy,i'm
happy,sorry
happy,hear
i'm,thank
sorry,thank
hear,thank
thank,what's
thank,one
thank,memorable
thank,experience
what's,um,
what's,okay
what's,kid,
what's,um,
what's,little
what's,dog
what's,big
what's,dog
what's,came
what's,attacked
what's,killed
what's,it,
what's,little
what's,later
what's,father,
what's,came
what's,say
what's,brother
what's,kid
what's,go
what's,car
what's,there's
what's,two
what's,package
what's,car
what's,go
what's,get
what's,them,
what's,like
what's,yeah
what's,yeah
what's,yeah
what's,yeah
what's,'cause
what's,never
what's,listened
what's,parent
what's,like
what's,spoiled
what's,brat
what's,finally
what's,said
what's,go
what's,car
what's,what's
one,um,
one,okay
one,kid,
one,um,
one,little
one,dog
one,big
one,dog
one,came
one,attacked
one,killed
one,it,
one,little
one,later
one,father,
one,came
one,say
one,brother
one,kid
one,go
one,car
one,there's
one,two
one,package
one,car
one,go
one,get
one,them,
one,like
one,yeah
one,yeah
one,yeah
one,yeah
one,'cause
one,never
one,listened
one,parent
one,like
one,spoiled
one,brat
one,finally
one,said
one,go
one,car
one,what's
memorable,um,
memorable,okay
memorable,kid,
memorable,um,
memorable,little
memorable,dog
memorable,big
memorable,dog
memorable,came
memorable,attacked
memorable,killed
memorable,it,
memorable,little
memorable,later
memorable,father,
memorable,came
memorable,say
memorable,brother
memorable,kid
memorable,go
memorable,car
memorable,there's
memorable,two
memorable,package
memorable,car
memorable,go
memorable,get
memorable,them,
memorable,like
memorable,yeah
memorable,yeah
memorable,yeah
memorable,yeah
memorable,'cause
memorable,never
memorable,listened
memorable,parent
memorable,like
memorable,spoiled
memorable,brat
memorable,finally
memorable,said
memorable,go
memorable,car
memorable,what's
experience,um,
experience,okay
experience,kid,
experience,um,
experience,little
experience,dog
experience,big
experience,dog
experience,came
experience,attacked
experience,killed
experience,it,
experience,little
experience,later
experience,father,
experience,came
experience,say
experience,brother
experience,kid
experience,go
experience,car
experience,there's
experience,two
experience,package
experience,car
experience,go
experience,get
experience,them,
experience,like
experience,yeah
experience,yeah
experience,yeah
experience,yeah
experience,'cause
experience,never
experience,listened
experience,parent
experience,like
experience,spoiled
experience,brat
experience,finally
experience,said
experience,go
experience,car
experience,what's
um,,*laughter*
okay,*laughter*
kid,,*laughter*
um,,*laughter*
little,*laughter*
dog,*laughter*
big,*laughter*
dog,*laughter*
came,*laughter*
attacked,*laughter*
killed,*laughter*
it,,*laughter*
little,*laughter*
later,*laughter*
father,,*laughter*
came,*laughter*
say,*laughter*
brother,*laughter*
kid,*laughter*
go,*laughter*
car,*laughter*
there's,*laughter*
two,*laughter*
package,*laughter*
car,*laughter*
go,*laughter*
get,*laughter*
them,,*laughter*
like,*laughter*
yeah,*laughter*
yeah,*laughter*
yeah,*laughter*
yeah,*laughter*
'cause,*laughter*
never,*laughter*
listened,*laughter*
parent,*laughter*
like,*laughter*
spoiled,*laughter*
brat,*laughter*
finally,*laughter*
said,*laughter*
go,*laughter*
car,*laughter*
what's,*laughter*
*laughter*,oh
*laughter*,okay
*laughter*,said
*laughter*,go
*laughter*,car
*laughter*,get
*laughter*,car
*laughter*,finally
*laughter*,went
*laughter*,opened
*laughter*,door
*laughter*,new
*laughter*,dog
*laughter*,bag
*laughter*,dog
*laughter*,food
*laughter*,that's
*laughter*,one
*laughter*,memorable
*laughter*,esperiences
oh,that's
oh,great
okay,that's
okay,great
said,that's
said,great
go,that's
go,great
car,that's
car,great
get,that's
get,great
car,that's
car,great
finally,that's
finally,great
went,that's
went,great
opened,that's
opened,great
door,that's
door,great
new,that's
new,great
dog,that's
dog,great
bag,that's
bag,great
dog,that's
dog,great
food,that's
food,great
that's,that's
that's,great
one,that's
one,great
memorable,that's
memorable,great
esperiences,that's
esperiences,great
that's,yeah
that's,'cause
that's,i'm
that's,animal
that's,lover
great,yeah
great,'cause
great,i'm
great,animal
great,lover
yeah,anything
yeah,regret
'cause,anything
'cause,regret
i'm,anything
i'm,regret
animal,anything
animal,regret
lover,anything
lover,regret
anything,um,
anything,way
anything,i've
anything,treated
anything,people
anything,when,
anything,hurting
anything,really
anything,mean
anything,rude
anything,people,
anything,felt
anything,like
anything,know
anything,hurting
anything,hurt
anything,everybody
anything,around
anything,um
anything,ever
anything,since
anything,stopped
anything,drinking
anything,anymore
regret,um,
regret,way
regret,i've
regret,treated
regret,people
regret,when,
regret,hurting
regret,really
regret,mean
regret,rude
regret,people,
regret,felt
regret,like
regret,know
regret,hurting
regret,hurt
regret,everybody
regret,around
regret,um
regret,ever
regret,since
regret,stopped
regret,drinking
regret,anymore
um,,mhm
way,mhm
i've,mhm
treated,mhm
people,mhm
when,,mhm
hurting,mhm
really,mhm
mean,mhm
rude,mhm
people,,mhm
felt,mhm
like,mhm
know,mhm
hurting,mhm
hurt,mhm
everybody,mhm
around,mhm
um,mhm
ever,mhm
since,mhm
stopped,mhm
drinking,mhm
anymore,mhm
mhm,think
mhm,problem
mhm,drinking
mhm,i've
mhm,let
mhm,go
mhm,uh
mhm,'cause
mhm,wrong
mhm,reason
mhm,know
mhm,feel
mhm,sociable
think,advice
think,would
think,give
think,ten
think,twenty
think,year
think,ago
problem,advice
problem,would
problem,give
problem,ten
problem,twenty
problem,year
problem,ago
drinking,advice
drinking,would
drinking,give
drinking,ten
drinking,twenty
drinking,year
drinking,ago
i've,advice
i've,would
i've,give
i've,ten
i've,twenty
i've,year
i've,ago
let,advice
let,would
let,give
let,ten
let,twenty
let,year
let,ago
go,advice
go,would
go,give
go,ten
go,twenty
go,year
go,ago
uh,advice
uh,would
uh,give
uh,ten
uh,twenty
uh,year
uh,ago
'cause,advice
'cause,would
'cause,give
'cause,ten
'cause,twenty
'cause,year
'cause,ago
wrong,advice
wrong,would
wrong,give
wrong,ten
wrong,twenty
wrong,year
wrong,ago
reason,advice
reason,would
reason,give
reason,ten
reason,twenty
reason,year
reason,ago
know,advice
know,would
know,give
know,ten
know,twenty
know,year
know,ago
feel,advice
feel,would
feel,give
feel,ten
feel,twenty
feel,year
feel,ago
sociable,advice
sociable,would
sociable,give
sociable,ten
sociable,twenty
sociable,year
sociable,ago
advice,get
advice,career
advice,really
advice,stable,
advice,like
advice,uh
advice,eh
advice,know
advice,like
advice,doctor
advice,nurse
advice,attorney,
advice,something
advice,know
advice,advertising
advice,gone
advice,sale
advice,position
advice,could
advice,well
advice,good
advice,bad
advice,so,
advice,always
advice,sale
advice,make
advice,ton
advice,money
advice,sale
advice,make
advice,money
advice,save
advice,money
advice,go
advice,spend
advice,extravagant
advice,thing
would,get
would,career
would,really
would,stable,
would,like
would,uh
would,eh
would,know
would,like
would,doctor
would,nurse
would,attorney,
would,something
would,know
would,advertising
would,gone
would,sale
would,position
would,could
would,well
would,good
would,bad
would,so,
would,always
would,sale
would,make
would,ton
would,money
would,sale
would,make
would,money
would,save
would,money
would,go
would,spend
would,extravagant
would,thing
give,get
give,career
give,really
give,stable,
give,like
give,uh
give,eh
give,know
give,like
give,doctor
give,nurse
give,attorney,
give,something
give,know
give,advertising
give,gone
give,sale
give,position
give,could
give,well
give,good
give,bad
give,so,
give,always
give,sale
give,make
give,ton
give,money
give,sale
give,make
give,money
give,save
give,money
give,go
give,spend
give,extravagant
give,thing
ten,get
ten,career
ten,really
ten,stable,
ten,like
ten,uh
ten,eh
ten,know
ten,like
ten,doctor
ten,nurse
ten,attorney,
ten,something
ten,know
ten,advertising
ten,gone
ten,sale
ten,position
ten,could
ten,well
ten,good
ten,bad
ten,so,
ten,always
ten,sale
ten,make
ten,ton
ten,money
ten,sale
ten,make
ten,money
ten,save
ten,money
ten,go
ten,spend
ten,extravagant
ten,thing
twenty,get
twenty,career
twenty,really
twenty,stable,
twenty,like
twenty,uh
twenty,eh
twenty,know
twenty,like
twenty,doctor
twenty,nurse
twenty,attorney,
twenty,something
twenty,know
twenty,advertising
twenty,gone
twenty,sale
twenty,position
twenty,could
twenty,well
twenty,good
twenty,bad
twenty,so,
twenty,always
twenty,sale
twenty,make
twenty,ton
twenty,money
twenty,sale
twenty,make
twenty,money
twenty,save
twenty,money
twenty,go
twenty,spend
twenty,extravagant
twenty,thing
year,get
year,career
year,really
year,stable,
year,like
year,uh
year,eh
year,know
year,like
year,doctor
year,nurse
year,attorney,
year,something
year,know
year,advertising
year,gone
year,sale
year,position
year,could
year,well
year,good
year,bad
year,so,
year,always
year,sale
year,make
year,ton
year,money
year,sale
year,make
year,money
year,save
year,money
year,go
year,spend
year,extravagant
year,thing
ago,get
ago,career
ago,really
ago,stable,
ago,like
ago,uh
ago,eh
ago,know
ago,like
ago,doctor
ago,nurse
ago,attorney,
ago,something
ago,know
ago,advertising
ago,gone
ago,sale
ago,position
ago,could
ago,well
ago,good
ago,bad
ago,so,
ago,always
ago,sale
ago,make
ago,ton
ago,money
ago,sale
ago,make
ago,money
ago,save
ago,money
ago,go
ago,spend
ago,extravagant
ago,thing
get,thing
get,usually
get,put
get,good
get,mood
career,thing
career,usually
career,put
career,good
career,mood
really,thing
really,usually
really,put
really,good
really,mood
stable,,thing
stable,,usually
stable,,put
stable,,good
stable,,mood
like,thing
like,usually
like,put
like,good
like,mood
uh,thing
uh,usually
uh,put
uh,good
uh,mood
eh,thing
eh,usually
eh,put
eh,good
eh,mood
know,thing
know,usually
know,put
know,good
know,mood
like,thing
like,usually
like,put
like,good
like,mood
doctor,thing
doctor,usually
doctor,put
doctor,good
doctor,mood
nurse,thing
nurse,usually
nurse,put
nurse,good
nurse,mood
attorney,,thing
attorney,,usually
attorney,,put
attorney,,good
attorney,,mood
something,thing
something,usually
something,put
something,good
something,mood
know,thing
know,usually
know,put
know,good
know,mood
advertising,thing
advertising,usually
advertising,put
advertising,good
advertising,mood
gone,thing
gone,usually
gone,put
gone,good
gone,mood
sale,thing
sale,usually
sale,put
sale,good
sale,mood
position,thing
position,usually
position,put
position,good
position,mood
could,thing
could,usually
could,put
could,good
could,mood
well,thing
well,usually
well,put
well,good
well,mood
good,thing
good,usually
good,put
good,good
good,mood
bad,thing
bad,usually
bad,put
bad,good
bad,mood
so,,thing
so,,usually
so,,put
so,,good
so,,mood
always,thing
always,usually
always,put
always,good
always,mood
sale,thing
sale,usually
sale,put
sale,good
sale,mood
make,thing
make,usually
make,put
make,good
make,mood
ton,thing
ton,usually
ton,put
ton,good
ton,mood
money,thing
money,usually
money,put
money,good
money,mood
sale,thing
sale,usually
sale,put
sale,good
sale,mood
make,thing
make,usually
make,put
make,good
make,mood
money,thing
money,usually
money,put
money,good
money,mood
save,thing
save,usually
save,put
save,good
save,mood
money,thing
money,usually
money,put
money,good
money,mood
go,thing
go,usually
go,put
go,good
go,mood
spend,thing
spend,usually
spend,put
spend,good
spend,mood
extravagant,thing
extravagant,usually
extravagant,put
extravagant,good
extravagant,mood
thing,thing
thing,usually
thing,put
thing,good
thing,mood
thing,um
thing,job
thing,i'm
thing,able
thing,work,
thing,uh
thing,i'm
thing,helping
thing,people,
thing,uh
thing,people
thing,around
thing,happy
thing,laughing
thing,make
thing,people
thing,laugh
thing,put
thing,good
thing,mood
usually,um
usually,job
usually,i'm
usually,able
usually,work,
usually,uh
usually,i'm
usually,helping
usually,people,
usually,uh
usually,people
usually,around
usually,happy
usually,laughing
usually,make
usually,people
usually,laugh
usually,put
usually,good
usually,mood
put,um
put,job
put,i'm
put,able
put,work,
put,uh
put,i'm
put,helping
put,people,
put,uh
put,people
put,around
put,happy
put,laughing
put,make
put,people
put,laugh
put,put
put,good
put,mood
good,um
good,job
good,i'm
good,able
good,work,
good,uh
good,i'm
good,helping
good,people,
good,uh
good,people
good,around
good,happy
good,laughing
good,make
good,people
good,laugh
good,put
good,good
good,mood
mood,um
mood,job
mood,i'm
mood,able
mood,work,
mood,uh
mood,i'm
mood,helping
mood,people,
mood,uh
mood,people
mood,around
mood,happy
mood,laughing
mood,make
mood,people
mood,laugh
mood,put
mood,good
mood,mood
um,that's
um,great
job,that's
job,great
i'm,that's
i'm,great
able,that's
able,great
work,,that's
work,,great
uh,that's
uh,great
i'm,that's
i'm,great
helping,that's
helping,great
people,,that's
people,,great
uh,that's
uh,great
people,that's
people,great
around,that's
around,great
happy,that's
happy,great
laughing,that's
laughing,great
make,that's
make,great
people,that's
people,great
laugh,that's
laugh,great
put,that's
put,great
good,that's
good,great
mood,that's
mood,great
that's,okay
that's,thank
great,okay
great,thank
okay,okay
okay,thank
thank,okay
thank,thank
okay,welcome
okay,thank
thank,welcome
thank,thank
welcome,welcome
welcome,thank
thank,welcome
thank,thank
